30	16
30	232
30	44
30	36
30	236
30	20
30	4
30	2
30	22
30	21
30	34
30	29
30	6
30	3
30	45
30	42
30	202
30	203
30	13
30	5
30	208
30	35
30	205
30	26
30	25
30	235
30	12
30	15
30	238
30	8
30	47
30	23
30	39
30	24
30	38
30	28
30	207
30	10
30	14
30	41
30	43
30	233
30	19
30	9
30	234
30	204
30	31
30	40
30	247
30	123
30	37
30	7
30	193
30	46
30	237
30	206
30	17
30	33
30	1
77	71
77	69
77	83
77	4
77	49
77	48
77	72
77	55
77	74
77	82
77	66
77	76
77	52
77	79
77	80
77	60
77	68
77	53
77	70
77	62
77	51
77	73
77	54
77	59
77	81
77	63
77	58
77	64
77	57
77	67
77	56
77	50
18	16
18	44
18	36
18	229
18	20
18	4
18	2
18	219
18	22
18	21
18	34
18	29
18	6
18	3
18	45
18	42
18	13
18	5
18	35
18	26
18	25
18	12
18	15
18	8
18	47
18	23
18	39
18	24
18	209
18	228
18	38
18	28
18	10
18	14
18	41
18	221
18	43
18	19
18	9
18	31
18	40
18	37
18	7
18	46
18	17
18	33
18	1
281	282
281	291
281	280
281	290
281	279
281	278
158	165
158	161
158	162
158	167
158	164
158	159
158	160
158	168
158	157
158	163
158	117
158	156
377	376
377	98
349	362
349	348
343	331
343	344
343	322
343	342
345	284
345	346
345	278
345	347
16	44
16	36
16	20
16	4
16	2
16	22
16	21
16	34
16	29
16	6
16	3
16	45
16	42
16	13
16	5
16	35
16	26
16	25
16	12
16	15
16	8
16	47
16	23
16	39
16	24
16	38
16	28
16	10
16	14
16	41
16	43
16	19
16	9
16	31
16	40
16	37
16	7
16	46
16	17
16	33
16	1
232	236
232	235
232	238
232	233
232	234
232	247
232	237
255	367
255	251
255	249
255	168
255	250
255	309
255	356
255	306
255	307
255	123
255	254
255	253
255	355
255	296
255	308
255	248
403	323
111	124
111	110
111	112
111	113
111	66
111	121
111	108
111	119
111	122
111	114
111	116
111	118
111	107
111	120
111	115
111	117
111	123
111	37
111	125
111	109
44	36
44	20
44	4
44	2
44	22
44	21
44	34
44	29
44	6
44	3
44	45
44	42
44	13
44	5
44	35
44	26
44	25
44	12
44	15
44	8
44	47
44	23
44	39
44	24
44	38
44	28
44	10
44	14
44	41
44	43
44	19
44	9
44	31
44	40
44	37
44	7
44	46
44	17
44	33
44	1
288	263
288	264
288	289
288	274
288	273
288	275
288	287
71	69
71	83
71	4
71	49
71	48
71	72
71	55
71	74
71	82
71	66
71	76
71	52
71	79
71	80
71	60
71	68
71	53
71	70
71	62
71	51
71	73
71	54
71	59
71	81
71	63
71	58
71	64
71	57
71	67
71	56
71	50
172	169
172	76
172	175
172	170
172	180
172	178
172	171
172	173
172	176
172	179
172	174
172	177
301	294
301	311
301	295
301	292
301	293
301	303
36	20
36	4
36	2
36	22
36	21
36	34
36	29
36	6
36	3
36	45
36	42
36	13
36	5
36	35
36	26
36	25
36	12
36	15
36	8
36	47
36	23
36	39
36	24
36	38
36	28
36	10
36	14
36	41
36	43
36	19
36	9
36	31
36	40
36	37
36	7
36	46
36	17
36	33
36	1
236	235
236	238
236	233
236	234
236	247
236	237
229	219
229	29
229	25
229	8
229	23
229	209
229	228
229	221
20	4
20	2
20	22
20	21
20	34
20	29
20	6
20	3
20	45
20	42
20	13
20	5
20	35
20	26
20	25
20	12
20	15
20	8
20	47
20	23
20	39
20	24
20	38
20	28
20	10
20	14
20	41
20	43
20	19
20	9
20	31
20	40
20	37
20	7
20	46
20	17
20	33
20	1
143	124
143	144
143	112
143	155
143	150
143	151
143	152
143	149
143	146
143	145
143	115
143	117
143	153
143	154
89	101
89	49
89	104
89	86
89	85
89	102
89	92
89	99
89	88
89	84
89	93
89	100
89	94
89	105
89	106
89	90
89	87
89	95
89	103
89	91
89	98
89	97
272	260
272	34
272	132
272	265
272	168
272	276
272	261
380	382
380	381
294	311
294	295
294	292
294	293
294	303
328	333
328	329
328	334
328	332
101	49
101	104
101	86
101	85
101	102
101	92
101	99
101	88
101	84
101	93
101	100
101	94
101	105
101	106
101	90
101	87
101	95
101	103
101	91
101	98
101	97
69	83
69	4
69	49
69	48
69	72
69	55
69	74
69	82
69	66
69	76
69	52
69	79
69	80
69	60
69	68
69	53
69	70
69	62
69	51
69	73
69	54
69	59
69	81
69	63
69	58
69	64
69	57
69	67
69	56
69	50
83	4
83	49
83	48
83	72
83	55
83	74
83	82
83	66
83	76
83	52
83	79
83	80
83	60
83	68
83	53
83	70
83	62
83	51
83	73
83	54
83	59
83	81
83	63
83	58
83	64
83	57
83	67
83	56
83	50
220	230
220	231
220	224
220	212
220	225
220	218
220	217
220	214
220	223
220	210
220	222
220	213
220	43
220	226
220	211
220	216
220	227
220	215
312	315
312	314
312	313
312	316
312	318
169	76
169	175
169	170
169	180
169	178
169	171
169	173
169	176
169	179
169	174
169	177
260	34
260	132
260	265
260	168
260	276
260	261
4	2
4	49
4	22
4	21
4	48
4	34
4	72
4	29
4	55
4	6
4	3
4	74
4	82
4	45
4	42
4	66
4	76
4	13
4	5
4	52
4	35
4	26
4	25
4	79
4	80
4	12
4	60
4	68
4	15
4	53
4	8
4	70
4	62
4	47
4	51
4	73
4	23
4	39
4	24
4	38
4	54
4	28
4	10
4	14
4	41
4	59
4	43
4	81
4	19
4	9
4	63
4	31
4	40
4	58
4	64
4	37
4	57
4	67
4	56
4	7
4	50
4	46
4	17
4	33
4	1
2	22
2	21
2	34
2	29
2	6
2	3
2	45
2	42
2	13
2	5
2	35
2	26
2	25
2	12
2	15
2	8
2	47
2	23
2	39
2	24
2	38
2	28
2	10
2	14
2	41
2	43
2	19
2	9
2	31
2	40
2	37
2	7
2	46
2	17
2	33
2	1
49	104
49	48
49	86
49	72
49	55
49	74
49	82
49	85
49	66
49	102
49	76
49	52
49	92
49	79
49	80
49	99
49	88
49	84
49	60
49	68
49	53
49	93
49	100
49	70
49	62
49	51
49	73
49	54
49	94
49	105
49	106
49	59
49	90
49	81
49	87
49	95
49	63
49	58
49	103
49	64
49	57
49	67
49	91
49	56
49	98
49	97
49	50
124	110
124	22
124	144
124	112
124	113
124	155
124	150
124	151
124	121
124	152
124	108
124	119
124	180
124	122
124	114
124	116
124	118
124	149
124	107
124	14
124	146
124	145
124	120
124	115
124	297
124	176
124	117
124	123
124	153
124	125
124	154
124	298
124	109
331	34
331	344
331	322
331	342
331	327
331	321
110	112
110	113
110	66
110	121
110	108
110	119
110	122
110	114
110	116
110	118
110	107
110	120
110	115
110	117
110	123
110	37
110	125
110	109
374	373
374	390
323	330
323	335
323	341
323	91
104	86
104	131
104	136
104	85
104	102
104	384
104	132
104	142
104	128
104	92
104	138
104	99
104	88
104	84
104	385
104	93
104	126
104	141
104	100
104	94
104	105
104	106
104	43
104	90
104	87
104	133
104	95
104	137
104	103
104	140
104	134
104	135
104	139
104	91
104	129
104	130
104	127
104	98
104	97
219	29
219	25
219	8
219	23
219	209
219	228
219	221
196	21
196	195
196	194
196	198
196	199
196	14
196	197
196	200
196	43
196	201
22	21
22	34
22	29
22	6
22	3
22	45
22	42
22	13
22	5
22	35
22	26
22	25
22	12
22	15
22	180
22	8
22	47
22	23
22	39
22	24
22	38
22	28
22	10
22	14
22	41
22	43
22	19
22	9
22	31
22	297
22	40
22	176
22	37
22	298
22	7
22	46
22	17
22	33
22	1
21	34
21	29
21	6
21	3
21	45
21	42
21	195
21	194
21	13
21	5
21	35
21	26
21	170
21	25
21	198
21	199
21	12
21	15
21	8
21	47
21	23
21	39
21	24
21	38
21	28
21	319
21	10
21	14
21	41
21	197
21	200
21	43
21	19
21	9
21	31
21	40
21	176
21	201
21	37
21	320
21	7
21	46
21	17
21	33
21	1
48	72
48	55
48	74
48	82
48	66
48	76
48	52
48	79
48	80
48	60
48	68
48	53
48	70
48	62
48	51
48	73
48	54
48	59
48	81
48	63
48	58
48	64
48	57
48	67
48	56
48	50
310	273
310	305
310	304
310	302
310	299
34	29
34	6
34	3
34	45
34	42
34	132
34	13
34	5
34	35
34	26
34	25
34	265
34	12
34	322
34	168
34	15
34	8
34	47
34	23
34	39
34	24
34	38
34	28
34	10
34	14
34	41
34	43
34	19
34	327
34	9
34	31
34	40
34	321
34	276
34	37
34	7
34	261
34	46
34	17
34	33
34	1
144	112
144	155
144	150
144	151
144	152
144	149
144	146
144	145
144	115
144	117
144	153
144	154
86	85
86	102
86	92
86	99
86	88
86	84
86	93
86	100
86	94
86	105
86	106
86	90
86	87
86	95
86	103
86	91
86	98
86	97
268	168
268	271
268	266
268	267
268	256
268	269
268	270
393	66
393	394
263	264
263	289
263	274
263	273
263	275
263	287
333	329
333	334
333	332
72	55
72	74
72	82
72	66
72	76
72	52
72	79
72	80
72	60
72	68
72	53
72	70
72	62
72	51
72	73
72	54
72	59
72	81
72	63
72	58
72	64
72	57
72	67
72	56
72	50
379	378
379	278
165	161
165	162
165	167
165	164
165	159
165	160
165	168
165	157
165	163
165	117
165	156
230	231
230	224
230	214
230	213
230	226
230	216
230	227
230	215
350	357
350	352
350	171
112	113
112	155
112	150
112	151
112	121
112	152
112	108
112	119
112	122
112	114
112	116
112	118
112	149
112	107
112	146
112	145
112	120
112	115
112	117
112	123
112	153
112	125
112	154
112	109
29	6
29	3
29	45
29	42
29	13
29	5
29	35
29	26
29	25
29	12
29	15
29	8
29	47
29	23
29	39
29	24
29	209
29	228
29	38
29	28
29	10
29	14
29	41
29	221
29	43
29	19
29	9
29	31
29	40
29	37
29	7
29	46
29	17
29	33
29	1
55	74
55	82
55	66
55	76
55	52
55	79
55	80
55	60
55	68
55	53
55	70
55	62
55	51
55	73
55	54
55	59
55	81
55	63
55	58
55	64
55	57
55	67
55	56
55	50
284	285
284	257
284	277
284	259
284	262
284	346
284	286
284	278
284	258
284	347
6	3
6	45
6	42
6	13
6	5
6	35
6	26
6	25
6	12
6	15
6	8
6	47
6	23
6	39
6	24
6	38
6	28
6	10
6	14
6	41
6	43
6	19
6	9
6	31
6	40
6	37
6	7
6	46
6	17
6	33
6	1
3	45
3	42
3	13
3	5
3	35
3	26
3	25
3	12
3	15
3	8
3	47
3	23
3	39
3	24
3	38
3	28
3	10
3	14
3	41
3	43
3	19
3	9
3	31
3	40
3	37
3	7
3	46
3	17
3	33
3	1
113	66
113	121
113	108
113	119
113	122
113	114
113	116
113	118
113	107
113	120
113	115
113	117
113	123
113	37
113	125
113	109
131	136
131	132
131	142
131	128
131	138
131	126
131	141
131	43
131	133
131	137
131	140
131	134
131	135
131	139
131	129
131	130
131	127
74	82
74	66
74	76
74	52
74	79
74	80
74	60
74	68
74	53
74	70
74	62
74	51
74	73
74	54
74	59
74	81
74	63
74	58
74	64
74	57
74	67
74	56
74	50
161	162
161	167
161	164
161	159
161	160
161	168
161	157
161	163
161	117
161	156
162	167
162	164
162	159
162	160
162	168
162	157
162	163
162	117
162	156
155	150
155	151
155	152
155	149
155	146
155	145
155	115
155	117
155	153
155	154
136	132
136	142
136	128
136	138
136	126
136	141
136	43
136	133
136	137
136	140
136	134
136	135
136	139
136	129
136	130
136	127
357	352
357	171
264	289
264	274
264	273
264	275
264	287
282	291
282	280
282	290
282	279
282	378
282	278
231	224
231	214
231	213
231	226
231	216
231	227
231	215
382	381
243	60
243	240
243	242
243	241
243	239
243	244
243	245
167	164
167	159
167	160
167	168
167	157
167	163
167	117
167	156
367	356
367	355
82	66
82	76
82	52
82	79
82	80
82	60
82	68
82	53
82	70
82	62
82	51
82	73
82	54
82	59
82	81
82	63
82	58
82	64
82	57
82	67
82	56
82	50
324	325
324	43
324	326
324	340
324	137
324	363
344	322
344	342
375	47
375	383
150	151
150	152
150	149
150	146
150	145
150	115
150	117
150	153
150	154
85	102
85	92
85	99
85	88
85	84
85	93
85	100
85	94
85	105
85	106
85	90
85	87
85	95
85	103
85	91
85	98
85	97
45	42
45	13
45	5
45	35
45	26
45	25
45	12
45	15
45	8
45	47
45	23
45	39
45	24
45	38
45	28
45	10
45	14
45	41
45	43
45	19
45	9
45	31
45	40
45	37
45	7
45	46
45	17
45	33
45	1
396	395
42	13
42	5
42	35
42	26
42	25
42	12
42	15
42	8
42	47
42	23
42	39
42	24
42	38
42	28
42	10
42	14
42	41
42	43
42	19
42	9
42	31
42	40
42	37
42	7
42	46
42	17
42	33
42	1
285	257
285	277
285	259
285	262
285	286
285	258
164	159
164	160
164	168
164	157
164	163
164	117
164	156
202	203
202	208
202	205
202	8
202	207
202	204
202	123
202	193
202	206
203	208
203	205
203	8
203	207
203	204
203	123
203	193
203	206
315	314
315	313
315	316
315	318
195	194
195	198
195	199
195	14
195	197
195	200
195	43
195	201
337	336
337	338
337	339
337	206
371	126
371	14
371	372
66	76
66	121
66	52
66	108
66	79
66	80
66	60
66	119
66	68
66	53
66	122
66	114
66	70
66	62
66	116
66	118
66	51
66	73
66	54
66	107
66	120
66	59
66	81
66	63
66	394
66	58
66	117
66	64
66	123
66	37
66	57
66	67
66	125
66	56
66	109
66	50
102	92
102	99
102	88
102	84
102	93
102	100
102	94
102	105
102	106
102	90
102	87
102	95
102	103
102	91
102	98
102	97
224	214
224	213
224	226
224	216
224	227
224	215
336	338
336	339
336	206
151	152
151	149
151	146
151	145
151	115
151	117
151	153
151	154
384	385
362	348
76	175
76	52
76	170
76	79
76	80
76	60
76	68
76	53
76	180
76	178
76	70
76	62
76	51
76	73
76	54
76	59
76	81
76	63
76	171
76	173
76	176
76	58
76	179
76	64
76	174
76	57
76	67
76	56
76	50
76	177
175	170
175	180
175	178
175	171
175	173
175	176
175	179
175	174
175	177
251	249
251	168
251	250
251	254
251	253
251	248
360	325
360	340
360	361
159	160
159	168
159	157
159	163
159	117
159	156
311	295
311	292
311	293
311	303
132	142
132	128
132	265
132	138
132	168
132	126
132	141
132	43
132	133
132	137
132	140
132	276
132	134
132	135
132	139
132	129
132	130
132	127
132	261
185	188
185	189
185	192
185	181
185	182
185	184
185	190
185	183
185	186
185	191
185	187
338	339
338	206
194	198
194	199
194	14
194	197
194	200
194	43
194	201
13	5
13	35
13	26
13	25
13	12
13	15
13	8
13	47
13	23
13	39
13	24
13	38
13	28
13	10
13	14
13	41
13	43
13	19
13	9
13	31
13	40
13	37
13	7
13	46
13	17
13	33
13	1
5	35
5	26
5	25
5	12
5	15
5	8
5	47
5	23
5	39
5	24
5	38
5	28
5	10
5	14
5	41
5	43
5	19
5	9
5	31
5	40
5	37
5	7
5	46
5	17
5	33
5	1
329	334
329	332
121	108
121	119
121	122
121	114
121	116
121	118
121	107
121	120
121	115
121	117
121	123
121	37
121	125
121	109
142	128
142	138
142	126
142	141
142	43
142	133
142	137
142	140
142	134
142	135
142	139
142	129
142	130
142	127
208	205
208	8
208	207
208	204
208	123
208	193
208	206
289	274
289	273
289	275
289	287
52	79
52	80
52	60
52	68
52	53
52	70
52	62
52	51
52	73
52	54
52	59
52	81
52	63
52	58
52	64
52	57
52	67
52	56
52	50
35	26
35	25
35	12
35	15
35	8
35	47
35	23
35	39
35	24
35	38
35	28
35	10
35	14
35	41
35	43
35	19
35	9
35	31
35	40
35	37
35	7
35	46
35	17
35	33
35	1
205	8
205	207
205	204
205	123
205	193
205	206
26	25
26	12
26	15
26	8
26	47
26	23
26	39
26	24
26	38
26	28
26	10
26	14
26	41
26	43
26	19
26	9
26	31
26	40
26	37
26	7
26	46
26	17
26	33
26	1
128	138
128	126
128	141
128	43
128	133
128	137
128	140
128	134
128	135
128	139
128	129
128	130
128	127
170	180
170	178
170	319
170	171
170	173
170	176
170	179
170	174
170	320
170	177
25	12
25	15
25	8
25	47
25	23
25	39
25	24
25	209
25	228
25	38
25	28
25	10
25	14
25	41
25	221
25	43
25	19
25	9
25	31
25	40
25	37
25	7
25	46
25	17
25	33
25	1
152	149
152	146
152	145
152	115
152	117
152	153
152	154
160	168
160	157
160	163
160	117
160	156
198	199
198	14
198	197
198	200
198	43
198	201
265	168
265	276
265	261
92	99
92	88
92	84
92	93
92	100
92	94
92	105
92	106
92	90
92	87
92	95
92	103
92	91
92	98
92	97
108	119
108	122
108	114
108	116
108	118
108	107
108	120
108	115
108	117
108	123
108	37
108	125
108	109
138	126
138	141
138	43
138	133
138	137
138	140
138	134
138	135
138	139
138	129
138	130
138	127
314	313
314	316
314	318
79	80
79	60
79	68
79	53
79	70
79	62
79	51
79	73
79	54
79	59
79	81
79	63
79	58
79	64
79	57
79	67
79	56
79	50
80	60
80	68
80	53
80	70
80	62
80	51
80	73
80	54
80	59
80	81
80	63
80	58
80	64
80	57
80	67
80	56
80	50
352	171
199	14
199	197
199	200
199	43
199	201
235	238
235	233
235	234
235	247
235	237
188	189
188	192
188	181
188	182
188	184
188	190
188	183
188	186
188	191
188	187
249	168
249	250
249	254
249	253
249	248
99	88
99	84
99	93
99	100
99	94
99	105
99	106
99	90
99	87
99	95
99	103
99	91
99	98
99	97
291	280
291	290
291	279
291	278
189	192
189	181
189	182
189	184
189	190
189	183
189	186
189	191
189	187
88	84
88	93
88	100
88	94
88	105
88	106
88	90
88	87
88	95
88	103
88	91
88	98
88	97
84	93
84	100
84	94
84	105
84	106
84	90
84	87
84	95
84	103
84	91
84	98
84	97
385	391
12	15
12	8
12	47
12	23
12	39
12	24
12	38
12	28
12	10
12	14
12	41
12	43
12	19
12	9
12	31
12	40
12	37
12	7
12	46
12	17
12	33
12	1
322	342
322	327
322	321
60	68
60	53
60	240
60	70
60	62
60	51
60	73
60	242
60	54
60	59
60	81
60	241
60	239
60	63
60	244
60	58
60	64
60	245
60	57
60	67
60	56
60	50
119	122
119	114
119	116
119	118
119	107
119	120
119	115
119	117
119	123
119	37
119	125
119	109
388	389
388	397
68	53
68	70
68	62
68	51
68	73
68	54
68	59
68	81
68	63
68	58
68	64
68	57
68	67
68	56
68	50
212	225
212	218
212	217
212	223
212	210
212	222
212	43
212	211
368	325
368	326
368	366
274	273
274	275
274	287
168	250
168	157
168	271
168	163
168	266
168	267
168	117
168	276
168	156
168	256
168	254
168	269
168	253
168	270
168	261
168	248
369	364
369	365
369	370
15	8
15	47
15	23
15	39
15	24
15	38
15	28
15	10
15	14
15	41
15	43
15	19
15	9
15	31
15	40
15	37
15	7
15	46
15	17
15	33
15	1
250	254
250	253
250	248
53	70
53	62
53	51
53	73
53	54
53	59
53	81
53	63
53	58
53	64
53	57
53	67
53	56
53	50
93	100
93	94
93	105
93	106
93	90
93	87
93	95
93	103
93	91
93	98
93	97
225	218
225	217
225	223
225	210
225	222
225	43
225	211
180	178
180	14
180	297
180	171
180	173
180	176
180	179
180	174
180	298
180	177
238	233
238	234
238	247
238	237
295	292
295	293
295	303
178	171
178	173
178	176
178	179
178	174
178	177
389	397
364	365
364	370
126	141
126	14
126	43
126	133
126	137
126	372
126	140
126	134
126	135
126	139
126	129
126	130
126	127
386	387
240	242
240	241
240	239
240	244
240	245
141	43
141	133
141	137
141	140
141	134
141	135
141	139
141	129
141	130
141	127
218	217
218	223
218	210
218	222
218	43
218	211
8	47
8	23
8	39
8	24
8	209
8	228
8	38
8	28
8	207
8	10
8	14
8	41
8	221
8	43
8	19
8	9
8	204
8	31
8	40
8	123
8	37
8	7
8	193
8	46
8	206
8	17
8	33
8	1
100	94
100	105
100	106
100	90
100	87
100	95
100	103
100	91
100	98
100	97
122	114
122	116
122	118
122	107
122	120
122	115
122	117
122	123
122	37
122	125
122	109
404	278
217	223
217	210
217	222
217	43
217	211
330	335
330	341
330	91
273	305
273	275
273	304
273	302
273	287
273	299
114	116
114	118
114	107
114	120
114	115
114	117
114	123
114	37
114	125
114	109
257	277
257	259
257	262
257	286
257	258
70	62
70	51
70	73
70	54
70	59
70	81
70	63
70	58
70	64
70	57
70	67
70	56
70	50
309	306
309	307
309	123
309	296
309	308
62	51
62	73
62	54
62	59
62	81
62	63
62	58
62	64
62	57
62	67
62	56
62	50
47	23
47	383
47	39
47	24
47	38
47	28
47	10
47	14
47	41
47	43
47	19
47	9
47	31
47	40
47	37
47	7
47	46
47	17
47	33
47	1
192	181
192	182
192	184
192	190
192	183
192	186
192	191
192	187
305	304
305	302
305	299
116	118
116	107
116	120
116	115
116	117
116	123
116	37
116	125
116	109
292	293
292	303
214	213
214	226
214	216
214	227
214	215
223	210
223	222
223	43
223	211
118	107
118	120
118	115
118	117
118	123
118	37
118	125
118	109
51	73
51	54
51	59
51	81
51	63
51	58
51	64
51	57
51	67
51	56
51	50
210	222
210	43
210	211
157	163
157	117
157	156
277	259
277	262
277	286
277	258
73	54
73	59
73	81
73	63
73	58
73	64
73	57
73	67
73	56
73	50
23	39
23	24
23	209
23	228
23	38
23	28
23	10
23	14
23	41
23	221
23	43
23	19
23	9
23	31
23	40
23	37
23	7
23	46
23	17
23	33
23	1
222	43
222	211
181	182
181	184
181	190
181	183
181	186
181	191
181	187
213	226
213	216
213	227
213	215
39	24
39	38
39	28
39	10
39	14
39	41
39	43
39	19
39	9
39	31
39	40
39	37
39	7
39	46
39	17
39	33
39	1
24	38
24	28
24	10
24	14
24	41
24	43
24	19
24	9
24	31
24	40
24	37
24	7
24	46
24	17
24	33
24	1
365	370
325	43
325	326
325	340
325	361
325	366
242	241
242	239
242	244
242	245
293	303
209	228
209	221
228	221
149	146
149	145
149	115
149	117
149	153
149	154
38	28
38	10
38	14
38	41
38	43
38	19
38	9
38	31
38	40
38	37
38	7
38	46
38	17
38	33
38	1
54	59
54	81
54	63
54	58
54	64
54	57
54	67
54	56
54	50
28	10
28	14
28	41
28	43
28	19
28	9
28	31
28	40
28	37
28	7
28	46
28	17
28	33
28	1
182	184
182	190
182	183
182	186
182	191
182	187
207	204
207	123
207	193
207	206
271	266
271	267
271	256
271	269
271	270
94	105
94	106
94	90
94	87
94	95
94	103
94	91
94	98
94	97
319	176
319	320
10	14
10	41
10	43
10	19
10	9
10	31
10	40
10	37
10	7
10	46
10	17
10	33
10	1
105	106
105	90
105	87
105	95
105	103
105	91
105	98
105	97
107	120
107	115
107	117
107	123
107	37
107	125
107	109
14	41
14	197
14	200
14	43
14	19
14	9
14	31
14	297
14	40
14	176
14	201
14	372
14	37
14	298
14	7
14	46
14	17
14	33
14	1
106	90
106	87
106	95
106	103
106	91
106	98
106	97
275	287
373	390
41	43
41	19
41	9
41	31
41	40
41	37
41	7
41	46
41	17
41	33
41	1
184	190
184	183
184	186
184	191
184	187
376	98
280	290
280	279
280	278
353	354
353	358
290	279
290	278
197	200
197	43
197	201
190	183
190	186
190	191
190	187
146	145
146	115
146	117
146	153
146	154
200	43
200	201
335	341
335	91
304	302
304	299
356	355
163	117
163	156
183	186
183	191
183	187
313	316
313	318
145	115
145	117
145	153
145	154
279	278
339	206
120	115
120	117
120	123
120	37
120	125
120	109
306	307
306	123
306	296
306	308
59	81
59	63
59	58
59	64
59	57
59	67
59	56
59	50
266	267
266	256
266	269
266	270
43	326
43	133
43	19
43	9
43	340
43	31
43	40
43	211
43	137
43	201
43	140
43	134
43	135
43	37
43	139
43	363
43	129
43	7
43	130
43	127
43	46
43	17
43	33
43	1
90	87
90	95
90	103
90	91
90	98
90	97
81	63
81	58
81	64
81	57
81	67
81	56
81	50
87	95
87	103
87	91
87	98
87	97
326	340
326	366
226	216
226	227
226	215
186	191
186	187
133	137
133	140
133	134
133	135
133	139
133	129
133	130
133	127
233	234
233	247
233	237
241	239
241	244
241	245
19	9
19	31
19	40
19	37
19	7
19	46
19	17
19	33
19	1
327	321
9	31
9	40
9	37
9	7
9	46
9	17
9	33
9	1
239	244
239	245
234	247
234	237
95	103
95	91
95	98
95	97
204	123
204	193
204	206
191	187
267	256
267	269
267	270
307	123
307	296
307	308
302	299
340	361
63	58
63	64
63	57
63	67
63	56
63	50
31	40
31	37
31	7
31	46
31	17
31	33
31	1
115	117
115	123
115	153
115	125
115	154
115	109
297	176
297	298
171	173
171	176
171	179
171	174
171	177
316	318
259	262
259	286
259	258
40	37
40	7
40	46
40	17
40	33
40	1
173	176
173	179
173	174
173	177
244	245
391	179
137	140
137	134
137	135
137	139
137	363
137	129
137	130
137	127
176	179
176	174
176	320
176	298
176	177
354	358
58	64
58	57
58	67
58	56
58	50
179	174
179	177
262	286
262	258
334	332
117	156
117	123
117	37
117	153
117	125
117	154
117	109
103	91
103	98
103	97
247	237
378	278
140	134
140	135
140	139
140	129
140	130
140	127
276	261
64	57
64	67
64	56
64	50
134	135
134	139
134	129
134	130
134	127
216	227
216	215
123	37
123	125
123	109
123	296
123	308
123	193
123	206
135	139
135	129
135	130
135	127
