,Source,Target
371,136,122
372,136,57
373,105,20
374,105,62
375,105,102
376,105,38
377,145,130
378,145,40
379,145,129
380,145,58
381,145,18
382,145,9
383,145,81
384,145,99
385,145,16
386,145,52
387,145,28
388,145,76
389,145,114
390,84,104
391,84,47
392,84,30
393,84,70
394,84,1
395,84,36
396,25,14
397,25,68
398,25,74
399,60,113
400,60,6
401,33,31
402,33,117
403,33,90
404,33,44
405,33,132
406,33,26
407,33,3
408,33,5
409,33,137
410,62,20
411,62,105
412,62,102
413,62,38
414,2,24
415,2,148
416,2,80
417,2,13
418,2,106
419,2,61
420,2,39
421,2,92
422,2,108
423,2,120
424,2,56
425,2,73
426,2,64
427,50,34
428,50,44
429,50,95
430,50,79
431,35,59
432,35,128
433,35,55
434,113,60
435,113,6
436,13,148
437,13,2
438,13,106
439,13,61
440,13,56
441,13,73
442,13,64
443,48,123
444,48,46
445,48,51
446,48,54
447,48,29
448,48,88
449,48,26
450,48,17
451,48,91
452,14,25
453,14,68
454,14,74
455,44,34
456,44,97
457,44,31
458,44,117
459,44,90
460,44,33
461,44,50
462,44,132
463,44,26
464,44,118
465,44,3
466,44,5
467,44,95
468,44,137
469,44,79
470,132,31
471,132,117
472,132,90
473,132,33
474,132,44
475,132,26
476,132,3
477,132,5
478,132,137
479,143,83
480,143,121
481,143,138
482,143,71
483,127,22
484,127,86
485,127,47
486,127,138
487,127,12
488,127,7
489,127,140
490,127,93
491,127,78
492,127,96
493,135,142
494,135,18
495,135,136
496,135,10
497,135,82
498,135,122
499,135,57
500,106,148
501,106,2
502,106,13
503,106,61
504,106,56
505,106,73
506,106,64
507,116,125
508,116,107
509,116,27
510,116,144
511,61,148
512,61,2
513,61,13
514,61,106
515,61,56
516,61,73
517,61,64
518,67,128
519,102,20
520,102,105
521,102,62
522,102,38
523,128,59
524,128,35
525,128,67
526,68,25
527,68,14
528,68,74
529,75,66
530,75,19
531,75,1
532,26,123
533,26,46
534,26,51
535,26,54
536,26,29
537,26,31
538,26,88
539,26,117
540,26,90
541,26,33
542,26,48
543,26,44
544,26,132
545,26,3
546,26,17
547,26,91
548,26,5
549,26,137
550,81,130
551,81,40
552,81,129
553,81,58
554,81,18
555,81,9
556,81,145
557,81,99
558,81,16
559,81,52
560,81,28
561,81,76
562,81,114
563,134,110
564,134,45
565,134,103
566,134,94
567,134,53
568,134,49
569,134,85
570,134,63
571,147,101
572,147,11
573,147,23
574,147,133
575,147,146
576,39,24
577,39,80
578,39,2
579,39,92
580,39,108
581,39,120
582,119,100
583,119,139
584,119,141
585,92,24
586,92,80
587,92,2
588,92,39
589,92,108
590,92,120
591,108,24
592,108,80
593,108,2
594,108,39
595,108,92
596,108,120
597,30,104
598,30,47
599,30,84
600,30,70
601,30,1
602,30,36
603,100,119
604,100,139
605,100,141
606,98,4
607,98,15
608,27,125
609,27,131
610,27,107
611,27,115
612,27,116
613,27,72
614,27,144
615,70,104
616,70,47
617,70,84
618,70,30
619,70,1
620,70,36
621,138,22
622,138,86
623,138,83
624,138,47
625,138,121
626,138,143
627,138,127
628,138,71
629,138,12
630,138,7
631,138,140
632,138,93
633,138,78
634,138,96
635,120,24
636,120,80
637,120,2
638,120,39
639,120,92
640,120,108
641,11,101
642,11,147
643,11,23
644,11,133
645,11,146
646,10,142
647,10,18
648,10,136
649,10,135
650,10,82
651,10,122
652,10,57
653,118,97
654,118,44
655,118,79
656,3,31
657,3,117
658,3,90
659,3,33
660,3,44
661,3,132
662,3,26
663,3,5
664,3,137
665,56,148
666,56,2
667,56,13
668,56,106
669,56,61
670,56,73
671,56,64
672,82,142
673,82,18
674,82,136
675,82,135
676,82,10
677,82,122
678,82,57
679,73,148
680,73,2
681,73,13
682,73,106
683,73,61
684,73,56
685,73,64
686,64,148
687,64,2
688,64,13
689,64,106
690,64,61
691,64,56
692,64,73
693,103,110
694,103,45
695,103,134
696,103,94
697,103,53
698,103,49
699,103,85
700,103,63
701,6,60
702,6,113
703,71,83
704,71,121
705,71,143
706,71,138
707,122,142
708,122,18
709,122,136
710,122,135
711,122,10
712,122,82
713,122,57
714,17,123
715,17,46
716,17,51
717,17,54
718,17,29
719,17,88
720,17,48
721,17,26
722,17,91
723,91,123
724,91,46
725,91,51
726,91,54
727,91,29
728,91,88
729,91,48
730,91,26
731,91,17
732,99,130
733,99,40
734,99,129
735,99,58
736,99,18
737,99,9
738,99,145
739,99,81
740,99,16
741,99,52
742,99,28
743,99,76
744,99,114
745,139,119
746,139,100
747,139,141
748,94,110
749,94,45
750,94,134
751,94,103
752,94,53
753,94,49
754,94,85
755,94,63
756,53,110
757,53,45
758,53,134
759,53,103
760,53,94
761,53,49
762,53,85
763,53,63
764,23,101
765,23,147
766,23,11
767,23,133
768,23,146
769,141,119
770,141,100
771,141,139
772,112,18
773,112,111
774,112,89
775,112,69
776,112,8
777,112,1
778,112,42
779,112,65
780,12,22
781,12,86
782,12,47
783,12,127
784,12,138
785,12,7
786,12,140
787,12,93
788,12,78
789,12,96
790,149,32
791,149,87
792,149,41
793,149,37
794,149,43
795,149,126
796,1,104
797,1,66
798,1,18
799,1,111
800,1,89
801,1,69
802,1,47
803,1,19
804,1,8
805,1,84
806,1,75
807,1,30
808,1,70
809,1,112
810,1,36
811,1,42
812,1,77
813,1,65
814,72,131
815,72,115
816,72,27
817,72,144
818,16,130
819,16,40
820,16,129
821,16,58
822,16,18
823,16,9
824,16,145
825,16,81
826,16,99
827,16,52
828,16,28
829,16,76
830,16,114
831,7,22
832,7,86
833,7,47
834,7,127
835,7,138
836,7,12
837,7,140
838,7,93
839,7,78
840,7,96
841,43,32
842,43,87
843,43,41
844,43,37
845,43,149
846,43,126
847,52,130
848,52,40
849,52,129
850,52,58
851,52,18
852,52,9
853,52,145
854,52,81
855,52,99
856,52,16
857,52,28
858,52,76
859,52,114
860,36,104
861,36,47
862,36,84
863,36,30
864,36,70
865,36,1
866,38,20
867,38,105
868,38,62
869,38,102
870,133,101
871,133,147
872,133,11
873,133,23
874,133,146
875,28,130
876,28,40
877,28,129
878,28,58
879,28,18
880,28,9
881,28,145
882,28,81
883,28,99
884,28,16
885,28,52
886,28,76
887,28,114
888,74,25
889,74,14
890,74,68
891,144,125
892,144,131
893,144,107
894,144,115
895,144,116
896,144,27
897,144,72
898,140,22
899,140,86
900,140,47
901,140,127
902,140,138
903,140,12
904,140,7
905,140,93
906,140,78
907,140,96
908,5,31
909,5,117
910,5,90
911,5,33
912,5,44
913,5,132
914,5,26
915,5,3
916,5,137
917,76,130
918,76,40
919,76,129
920,76,58
921,76,18
922,76,9
923,76,145
924,76,81
925,76,99
926,76,16
927,76,52
928,76,28
929,76,114
930,95,34
931,95,50
932,95,44
933,95,79
934,42,18
935,42,111
936,42,89
937,42,69
938,42,8
939,42,112
940,42,1
941,42,65
942,49,110
943,49,45
944,49,134
945,49,103
946,49,94
947,49,53
948,49,85
949,49,63
950,93,22
951,93,86
952,93,47
953,93,127
954,93,138
955,93,12
956,93,7
957,93,140
958,93,78
959,93,96
960,55,35
961,114,130
962,114,40
963,114,129
964,114,58
965,114,18
966,114,9
967,114,145
968,114,81
969,114,99
970,114,16
971,114,52
972,114,28
973,114,76
974,109,124
975,15,4
976,15,98
977,77,1
978,137,31
979,137,117
980,137,90
981,137,33
982,137,44
983,137,132
984,137,26
985,137,3
986,137,5
987,85,110
988,85,45
989,85,134
990,85,103
991,85,94
992,85,53
993,85,49
994,85,63
995,57,142
996,57,18
997,57,136
998,57,135
999,57,10
1000,57,82
1001,57,122
1002,65,18
1003,65,111
1004,65,89
1005,65,69
1006,65,8
1007,65,112
1008,65,1
1009,65,42
1010,78,22
1011,78,86
1012,78,47
1013,78,127
1014,78,138
1015,78,12
1016,78,7
1017,78,140
1018,78,93
1019,78,96
1020,146,101
1021,146,147
1022,146,11
1023,146,23
1024,146,133
1025,79,34
1026,79,97
1027,79,50
1028,79,44
1029,79,118
1030,79,95
1031,63,110
1032,63,45
1033,63,134
1034,63,103
1035,63,94
1036,63,53
1037,63,49
1038,63,85
1039,96,22
1040,96,86
1041,96,47
1042,96,127
1043,96,138
1044,96,12
1045,96,7
1046,96,140
1047,96,93
1048,96,78
1049,126,32
1050,126,87
1051,126,41
1052,126,37
1053,126,149
1054,126,43
1055,21,20
