,Source,Target
558,26,105
559,26,106
560,26,68
561,26,132
562,66,95
563,66,44
564,66,78
565,66,29
566,66,1
567,66,34
568,126,22
569,126,80
570,126,77
571,126,44
572,126,109
573,126,131
574,126,115
575,126,67
576,126,12
577,126,7
578,126,128
579,126,86
580,126,74
581,126,87
582,11,92
583,11,135
584,11,23
585,11,121
586,11,134
587,10,130
588,10,18
589,10,124
590,10,123
591,10,76
592,10,110
593,10,53
594,3,30
595,3,107
596,3,84
597,3,32
598,3,41
599,3,120
600,3,25
601,3,5
602,3,125
603,52,136
604,52,2
605,52,13
606,52,97
607,52,57
608,52,69
609,52,60
610,76,130
611,76,18
612,76,124
613,76,123
614,76,10
615,76,110
616,76,53
617,69,136
618,69,2
619,69,13
620,69,97
621,69,57
622,69,52
623,69,60
624,60,136
625,60,2
626,60,13
627,60,97
628,60,57
629,60,52
630,60,69
631,94,100
632,94,42
633,94,122
634,94,88
635,94,49
636,94,46
637,94,79
638,94,59
639,6,56
640,6,103
641,67,77
642,67,109
643,67,131
644,67,126
645,110,130
646,110,18
647,110,124
648,110,123
649,110,10
650,110,76
651,110,53
652,17,112
653,17,43
654,17,47
655,17,50
656,17,28
657,17,82
658,17,45
659,17,25
660,17,85
661,85,112
662,85,43
663,85,47
664,85,50
665,85,28
666,85,82
667,85,45
668,85,25
669,85,17
670,90,118
671,90,37
672,90,117
673,90,54
674,90,18
675,90,9
676,90,133
677,90,75
678,90,16
679,90,48
680,90,27
681,90,72
682,90,104
683,127,108
684,127,91
685,127,129
686,88,100
687,88,42
688,88,122
689,88,94
690,88,49
691,88,46
692,88,79
693,88,59
694,49,100
695,49,42
696,49,122
697,49,94
698,49,88
699,49,46
700,49,79
701,49,59
702,23,92
703,23,135
704,23,11
705,23,121
706,23,134
707,129,108
708,129,91
709,129,127
710,102,18
711,102,101
712,102,83
713,102,65
714,102,8
715,102,1
716,102,39
717,102,61
718,12,22
719,12,80
720,12,44
721,12,115
722,12,126
723,12,7
724,12,128
725,12,86
726,12,74
727,12,87
728,137,31
729,137,81
730,137,38
731,137,35
732,137,40
733,137,114
734,1,95
735,1,62
736,1,18
737,1,101
738,1,83
739,1,65
740,1,44
741,1,19
742,1,8
743,1,78
744,1,71
745,1,29
746,1,66
747,1,102
748,1,34
749,1,39
750,1,73
751,1,61
752,68,119
753,68,105
754,68,26
755,68,132
756,16,118
757,16,37
758,16,117
759,16,54
760,16,18
761,16,9
762,16,133
763,16,75
764,16,90
765,16,48
766,16,27
767,16,72
768,16,104
769,7,22
770,7,80
771,7,44
772,7,115
773,7,126
774,7,12
775,7,128
776,7,86
777,7,74
778,7,87
779,40,31
780,40,81
781,40,38
782,40,35
783,40,137
784,40,114
785,48,118
786,48,37
787,48,117
788,48,54
789,48,18
790,48,9
791,48,133
792,48,75
793,48,90
794,48,16
795,48,27
796,48,72
797,48,104
798,34,95
799,34,44
800,34,78
801,34,29
802,34,66
803,34,1
804,36,20
805,36,96
806,36,58
807,36,93
808,121,92
809,121,135
810,121,11
811,121,23
812,121,134
813,27,118
814,27,37
815,27,117
816,27,54
817,27,18
818,27,9
819,27,133
820,27,75
821,27,90
822,27,16
823,27,48
824,27,72
825,27,104
826,70,24
827,70,14
828,70,64
829,132,113
830,132,119
831,132,98
832,132,105
833,132,106
834,132,26
835,132,68
836,128,22
837,128,80
838,128,44
839,128,115
840,128,126
841,128,12
842,128,7
843,128,86
844,128,74
845,128,87
846,5,30
847,5,107
848,5,84
849,5,32
850,5,41
851,5,120
852,5,25
853,5,3
854,5,125
855,72,118
856,72,37
857,72,117
858,72,54
859,72,18
860,72,9
861,72,133
862,72,75
863,72,90
864,72,16
865,72,48
866,72,27
867,72,104
868,39,18
869,39,101
870,39,83
871,39,65
872,39,8
873,39,102
874,39,1
875,39,61
876,46,100
877,46,42
878,46,122
879,46,94
880,46,88
881,46,49
882,46,79
883,46,59
884,86,22
885,86,80
886,86,44
887,86,115
888,86,126
889,86,12
890,86,7
891,86,128
892,86,74
893,86,87
894,51,33
895,104,118
896,104,37
897,104,117
898,104,54
899,104,18
900,104,9
901,104,133
902,104,75
903,104,90
904,104,16
905,104,48
906,104,27
907,104,72
908,99,111
909,15,4
910,15,89
911,73,1
912,125,30
913,125,107
914,125,84
915,125,32
916,125,41
917,125,120
918,125,25
919,125,3
920,125,5
921,79,100
922,79,42
923,79,122
924,79,94
925,79,88
926,79,49
927,79,46
928,79,59
929,53,130
930,53,18
931,53,124
932,53,123
933,53,10
934,53,76
935,53,110
936,61,18
937,61,101
938,61,83
939,61,65
940,61,8
941,61,102
942,61,1
943,61,39
944,74,22
945,74,80
946,74,44
947,74,115
948,74,126
949,74,12
950,74,7
951,74,128
952,74,86
953,74,87
954,134,92
955,134,135
956,134,11
957,134,23
958,134,121
959,59,100
960,59,42
961,59,122
962,59,94
963,59,88
964,59,49
965,59,46
966,59,79
967,87,22
968,87,80
969,87,44
970,87,115
971,87,126
972,87,12
973,87,7
974,87,128
975,87,86
976,87,74
977,114,31
978,114,81
979,114,38
980,114,35
981,114,137
982,114,40
983,21,20
