,Source,Target
291,207,198
292,207,352
293,207,272
294,207,18
295,207,356
296,207,355
297,207,209
298,207,303
299,207,12
300,207,109
301,207,41
302,207,81
303,207,329
304,207,211
305,207,345
306,207,114
307,207,254
308,207,287
309,207,40
310,207,19
311,207,95
312,207,57
313,207,15
314,207,163
315,207,99
316,207,175
317,207,279
318,207,213
319,207,34
320,207,240
321,207,282
322,207,363
323,207,64
324,207,202
325,207,264
326,74,289
327,74,8
328,74,2
329,74,181
330,74,201
331,74,146
332,74,100
333,74,349
334,74,55
335,74,9
336,74,138
337,74,145
338,74,1
339,74,242
340,74,319
341,74,360
342,74,157
343,74,323
344,74,83
345,74,200
346,74,135
347,74,293
348,74,123
349,74,93
350,74,102
351,74,137
352,74,313
353,74,359
354,74,269
355,74,163
356,74,25
357,74,31
358,74,21
359,74,66
360,74,70
361,74,42
362,74,276
363,16,325
364,16,220
365,16,20
366,16,362
367,16,302
368,16,342
369,291,332
370,291,43
371,291,253
372,291,218
373,291,119
374,217,308
375,217,303
376,217,314
377,217,336
378,217,103
379,217,250
380,217,86
381,217,241
382,134,266
383,134,309
384,134,35
385,134,128
386,134,155
387,134,305
388,134,125
389,134,290
390,134,328
391,333,215
392,333,304
393,333,207
394,333,222
395,333,208
396,333,126
397,333,2
398,333,361
399,333,90
400,333,73
401,333,108
402,333,198
403,333,352
404,333,272
405,333,18
406,333,356
407,333,355
408,333,209
409,333,303
410,333,12
411,333,109
412,333,41
413,333,81
414,333,329
415,333,211
416,333,345
417,333,114
418,333,254
419,333,287
420,333,40
421,333,19
422,333,95
423,333,57
424,333,15
425,333,163
426,333,99
427,333,175
428,333,279
429,333,213
430,333,34
431,333,240
432,333,282
433,333,363
434,333,64
435,333,202
436,333,264
437,325,16
438,325,220
439,325,20
440,325,362
441,325,302
442,325,342
443,348,63
444,348,13
445,348,288
446,348,197
447,348,307
448,348,94
449,348,72
450,348,279
451,85,350
452,85,22
453,85,312
454,85,206
455,85,7
456,85,281
457,85,151
458,85,61
459,85,204
460,85,225
461,85,14
462,85,49
463,85,337
464,39,298
465,39,177
466,222,215
467,222,304
468,222,207
469,222,333
470,222,208
471,222,126
472,222,2
473,222,361
474,222,90
475,222,73
476,222,108
477,222,198
478,222,352
479,222,272
480,222,18
481,222,356
482,222,355
483,222,209
484,222,303
485,222,12
486,222,109
487,222,41
488,222,81
489,222,329
490,222,211
491,222,345
492,222,114
493,222,254
494,222,287
495,222,40
496,222,19
497,222,95
498,222,57
499,222,15
500,222,163
501,222,99
502,222,175
503,222,279
504,222,213
505,222,34
506,222,240
507,222,282
508,222,363
509,222,64
510,222,202
511,222,264
512,46,132
513,46,160
514,46,338
515,46,346
516,46,107
517,46,146
518,46,4
519,46,270
520,46,205
521,46,115
522,46,334
523,46,111
524,46,267
525,46,71
526,46,253
527,46,112
528,46,252
529,46,227
530,46,133
531,46,5
532,46,51
533,46,164
534,46,245
535,208,215
536,208,304
537,208,207
538,208,333
539,208,222
540,208,126
541,208,2
542,208,361
543,208,268
544,208,246
545,208,219
546,208,90
547,208,73
548,208,108
549,208,198
550,208,166
551,208,352
552,208,272
553,208,27
554,208,18
555,208,356
556,208,355
557,208,209
558,208,303
559,208,344
560,208,12
561,208,109
562,208,41
563,208,81
564,208,329
565,208,211
566,208,345
567,208,114
568,208,278
569,208,254
570,208,287
571,208,40
572,208,19
573,208,95
574,208,165
575,208,113
576,208,57
577,208,195
578,208,15
579,208,163
580,208,99
581,208,175
582,208,279
583,208,213
584,208,34
585,208,240
586,208,327
587,208,282
588,208,363
589,208,64
590,208,202
591,208,149
592,208,158
593,208,264
594,208,248
595,338,132
596,338,160
597,338,46
598,338,346
599,338,107
600,338,146
601,338,4
602,338,270
603,338,205
604,338,115
605,338,334
606,338,111
607,338,267
608,338,71
609,338,253
610,338,112
611,338,252
612,338,227
613,338,133
614,338,5
615,338,51
616,338,164
617,338,245
618,30,306
619,30,343
620,30,224
621,30,280
622,30,28
623,289,74
624,289,8
625,289,2
626,289,181
627,289,201
628,289,146
629,289,100
630,289,349
631,289,55
632,289,9
633,289,138
634,289,145
635,289,1
636,289,242
637,289,319
638,289,360
639,289,157
640,289,323
641,289,83
642,289,200
643,289,135
644,289,293
645,289,123
646,289,93
647,289,102
648,289,137
649,289,313
650,289,359
651,289,269
652,289,163
653,289,25
654,289,31
655,289,21
656,289,66
657,289,70
658,289,42
659,289,276
660,351,174
661,351,295
662,351,143
663,351,98
664,346,132
665,346,160
666,346,46
667,346,338
668,346,107
669,346,146
670,346,4
671,346,270
672,346,205
673,346,115
674,346,334
675,346,111
676,346,267
677,346,71
678,346,253
679,346,112
680,346,252
681,346,227
682,346,133
683,346,5
684,346,51
685,346,164
686,346,245
687,107,132
688,107,160
689,107,46
690,107,338
691,107,346
692,107,146
693,107,4
694,107,270
695,107,205
696,107,115
697,107,334
698,107,111
699,107,267
700,107,71
701,107,253
702,107,112
703,107,252
704,107,227
705,107,133
706,107,5
707,107,51
708,107,164
709,107,245
710,126,215
711,126,304
712,126,207
713,126,333
714,126,222
715,126,208
716,126,2
717,126,361
718,126,90
719,126,73
720,126,108
721,126,198
722,126,352
723,126,272
724,126,18
725,126,356
726,126,355
727,126,209
728,126,303
729,126,12
730,126,109
731,126,41
732,126,81
733,126,329
734,126,211
735,126,345
736,126,114
737,126,254
738,126,287
739,126,40
740,126,19
741,126,95
742,126,57
743,126,15
744,126,163
745,126,99
746,126,175
747,126,279
748,126,213
749,126,34
750,126,240
751,126,282
752,126,363
753,126,64
754,126,202
755,126,264
756,82,132
757,82,184
758,82,75
759,82,59
760,82,130
761,82,316
762,82,235
763,82,127
764,82,33
765,82,303
766,82,11
767,82,150
768,82,212
769,82,297
770,82,300
771,82,260
772,82,357
773,82,53
774,8,74
775,8,289
776,8,2
777,8,181
778,8,201
779,8,146
780,8,100
781,8,349
782,8,55
783,8,9
784,8,138
785,8,145
786,8,1
787,8,242
788,8,319
789,8,360
790,8,157
791,8,323
792,8,83
793,8,200
794,8,135
795,8,293
796,8,123
797,8,93
798,8,102
799,8,137
800,8,313
801,8,359
802,8,269
803,8,163
804,8,25
805,8,31
806,8,21
807,8,66
808,8,70
809,8,42
810,8,276
811,162,27
812,162,54
813,162,129
814,162,237
815,162,189
816,162,131
817,44,118
818,44,147
819,44,189
820,59,132
821,59,184
822,59,75
823,59,82
824,59,130
825,59,316
826,59,235
827,59,127
828,59,33
829,59,303
830,59,11
831,59,78
832,59,150
833,59,212
834,59,297
835,59,300
836,59,260
837,59,357
838,59,53
839,59,241
840,2,215
841,2,304
842,2,207
843,2,74
844,2,333
845,2,222
846,2,208
847,2,289
848,2,126
849,2,8
850,2,361
851,2,181
852,2,201
853,2,146
854,2,100
855,2,349
856,2,90
857,2,73
858,2,55
859,2,108
860,2,198
861,2,9
862,2,138
863,2,352
864,2,272
865,2,145
866,2,18
867,2,1
868,2,356
869,2,242
870,2,355
871,2,319
872,2,360
873,2,157
874,2,323
875,2,209
876,2,303
877,2,12
878,2,109
879,2,41
880,2,81
881,2,329
882,2,83
883,2,211
884,2,345
885,2,114
886,2,200
887,2,135
888,2,254
889,2,287
890,2,40
891,2,293
892,2,123
893,2,19
894,2,93
895,2,102
896,2,137
897,2,313
898,2,359
899,2,95
900,2,269
901,2,57
902,2,15
903,2,163
904,2,99
905,2,175
906,2,25
907,2,279
908,2,213
909,2,34
910,2,240
911,2,31
912,2,21
913,2,66
914,2,282
915,2,363
916,2,64
917,2,202
918,2,70
919,2,42
920,2,276
921,2,264
922,259,317
923,259,216
924,259,283
925,259,326
926,259,228
927,259,294
928,259,26
929,259,135
930,259,179
931,259,120
932,259,88
933,259,67
934,161,185
935,161,287
936,161,120
937,161,88
938,161,183
939,130,132
940,130,184
941,130,75
942,130,82
943,130,59
944,130,316
945,130,235
946,130,127
947,130,33
948,130,303
949,130,11
950,130,150
951,130,212
952,130,297
953,130,300
954,130,260
955,130,357
956,130,53
957,361,215
958,361,304
959,361,207
960,361,333
961,361,222
962,361,208
963,361,126
964,361,2
965,361,90
966,361,73
967,361,108
968,361,198
969,361,352
970,361,272
971,361,18
972,361,356
973,361,355
974,361,209
975,361,303
976,361,12
977,361,109
978,361,41
979,361,81
980,361,329
981,361,211
982,361,345
983,361,114
984,361,254
985,361,287
986,361,40
987,361,19
988,361,95
989,361,57
990,361,15
991,361,163
992,361,99
993,361,175
994,361,279
995,361,213
996,361,34
997,361,240
998,361,282
999,361,363
1000,361,64
1001,361,202
1002,361,264
1003,309,266
1004,309,134
1005,309,35
1006,309,128
1007,309,155
1008,309,305
1009,309,125
1010,309,290
1011,309,328
1012,312,350
1013,312,22
1014,312,85
1015,312,206
1016,312,7
1017,312,281
1018,312,151
1019,312,61
1020,312,204
1021,312,225
1022,312,14
1023,312,49
1024,312,337
1025,220,16
1026,220,325
1027,220,20
1028,220,362
1029,220,302
1030,220,342
1031,181,74
1032,181,289
1033,181,8
1034,181,2
1035,181,201
1036,181,146
1037,181,100
1038,181,349
1039,181,55
1040,181,9
1041,181,138
1042,181,145
1043,181,1
1044,181,242
1045,181,319
1046,181,360
1047,181,157
1048,181,323
1049,181,83
1050,181,200
1051,181,135
1052,181,293
1053,181,123
1054,181,93
1055,181,102
1056,181,137
1057,181,313
1058,181,359
1059,181,269
1060,181,163
1061,181,25
1062,181,31
1063,181,21
1064,181,66
1065,181,70
1066,181,42
1067,181,276
1068,68,10
1069,68,271
1070,68,303
1071,68,296
1072,68,287
1073,68,229
1074,68,274
1075,68,358
1076,68,285
1077,68,64
1078,159,239
1079,159,169
1080,341,261
1081,35,266
1082,35,134
1083,35,309
1084,35,128
1085,35,155
1086,35,305
1087,35,125
1088,35,290
1089,35,328
1090,201,74
1091,201,289
1092,201,8
1093,201,2
1094,201,181
1095,201,146
1096,201,100
1097,201,349
1098,201,55
1099,201,9
1100,201,138
1101,201,145
1102,201,1
1103,201,242
1104,201,319
1105,201,360
1106,201,157
1107,201,323
1108,201,83
1109,201,200
1110,201,135
1111,201,293
1112,201,123
1113,201,93
1114,201,102
1115,201,137
1116,201,313
1117,201,359
1118,201,269
1119,201,163
1120,201,25
1121,201,31
1122,201,21
1123,201,66
1124,201,70
1125,201,42
1126,201,276
1127,206,350
1128,206,22
1129,206,96
1130,206,85
1131,206,312
1132,206,73
1133,206,170
1134,206,156
1135,206,236
1136,206,167
1137,206,6
1138,206,7
1139,206,92
1140,206,281
1141,206,178
1142,206,187
1143,206,275
1144,206,151
1145,206,110
1146,206,152
1147,206,24
1148,206,176
1149,206,61
1150,206,171
1151,206,347
1152,206,189
1153,206,204
1154,206,212
1155,206,225
1156,206,14
1157,206,49
1158,206,23
1159,206,337
1160,206,136
1161,206,140
1162,221,335
1163,221,354
1164,221,62
1165,221,58
1166,221,311
1167,221,31
1168,221,154
1169,221,233
1170,146,132
1171,146,160
1172,146,74
1173,146,46
1174,146,338
1175,146,289
1176,146,346
1177,146,107
1178,146,8
1179,146,2
1180,146,181
1181,146,201
1182,146,100
1183,146,349
1184,146,55
1185,146,4
1186,146,270
1187,146,205
1188,146,9
1189,146,138
1190,146,145
1191,146,115
1192,146,1
1193,146,242
1194,146,334
1195,146,319
1196,146,111
1197,146,360
1198,146,157
1199,146,323
1200,146,267
1201,146,71
1202,146,253
1203,146,83
1204,146,112
1205,146,252
1206,146,227
1207,146,200
1208,146,135
1209,146,293
1210,146,123
1211,146,93
1212,146,102
1213,146,137
1214,146,313
1215,146,359
1216,146,133
1217,146,269
1218,146,5
1219,146,163
1220,146,51
1221,146,25
1222,146,164
1223,146,31
1224,146,245
1225,146,21
1226,146,66
1227,146,70
1228,146,42
1229,146,276
1230,100,74
1231,100,289
1232,100,8
1233,100,2
1234,100,181
1235,100,201
1236,100,146
1237,100,349
1238,100,55
1239,100,9
1240,100,138
1241,100,145
1242,100,1
1243,100,242
1244,100,319
1245,100,360
1246,100,157
1247,100,323
1248,100,83
1249,100,200
1250,100,135
1251,100,293
1252,100,123
1253,100,93
1254,100,102
1255,100,137
1256,100,313
1257,100,359
1258,100,269
1259,100,163
1260,100,25
1261,100,31
1262,100,21
1263,100,66
1264,100,70
1265,100,42
1266,100,276
1267,316,132
1268,316,184
1269,316,75
1270,316,82
1271,316,59
1272,316,130
1273,316,235
1274,316,127
1275,316,33
1276,316,303
1277,316,11
1278,316,150
1279,316,212
1280,316,297
1281,316,300
1282,316,260
1283,316,357
1284,316,53
1285,32,322
1286,32,192
1287,268,208
1288,268,219
1289,268,90
1290,268,166
1291,268,19
1292,268,165
1293,268,175
1294,268,34
1295,268,158
1296,246,208
1297,246,27
1298,246,344
1299,246,278
1300,246,113
1301,246,195
1302,246,279
1303,246,327
1304,246,149
1305,246,248
1306,219,208
1307,219,268
1308,219,90
1309,219,166
1310,219,19
1311,219,165
1312,219,175
1313,219,34
1314,219,158
1315,258,318
1316,258,199
1317,258,244
1318,258,255
1319,349,74
1320,349,289
1321,349,8
1322,349,2
1323,349,181
1324,349,201
1325,349,146
1326,349,100
1327,349,55
1328,349,9
1329,349,138
1330,349,145
1331,349,1
1332,349,242
1333,349,319
1334,349,360
1335,349,157
1336,349,323
1337,349,83
1338,349,200
1339,349,135
1340,349,293
1341,349,123
1342,349,93
1343,349,102
1344,349,137
1345,349,313
1346,349,359
1347,349,269
1348,349,163
1349,349,25
1350,349,31
1351,349,21
1352,349,66
1353,349,70
1354,349,42
1355,349,276
1356,90,215
1357,90,304
1358,90,207
1359,90,333
1360,90,222
1361,90,208
1362,90,126
1363,90,2
1364,90,361
1365,90,268
1366,90,219
1367,90,73
1368,90,108
1369,90,198
1370,90,166
1371,90,352
1372,90,272
1373,90,18
1374,90,356
1375,90,355
1376,90,209
1377,90,303
1378,90,12
1379,90,109
1380,90,41
1381,90,81
1382,90,329
1383,90,211
1384,90,345
1385,90,114
1386,90,254
1387,90,287
1388,90,40
1389,90,19
1390,90,95
1391,90,165
1392,90,57
1393,90,15
1394,90,163
1395,90,99
1396,90,175
1397,90,279
1398,90,213
1399,90,34
1400,90,240
1401,90,282
1402,90,363
1403,90,64
1404,90,202
1405,90,158
1406,90,264
1407,10,68
1408,10,271
1409,10,303
1410,10,296
1411,10,287
1412,10,229
1413,10,274
1414,10,358
1415,10,285
1416,10,64
1417,232,173
1418,232,102
1419,128,266
1420,128,134
1421,128,309
1422,128,35
1423,128,155
1424,128,305
1425,128,125
1426,128,290
1427,128,328
1428,73,215
1429,73,304
1430,73,80
1431,73,207
1432,73,333
1433,73,222
1434,73,208
1435,73,126
1436,73,2
1437,73,361
1438,73,206
1439,73,90
1440,73,108
1441,73,198
1442,73,352
1443,73,272
1444,73,167
1445,73,18
1446,73,356
1447,73,178
1448,73,187
1449,73,355
1450,73,209
1451,73,303
1452,73,12
1453,73,109
1454,73,41
1455,73,263
1456,73,81
1457,73,329
1458,73,211
1459,73,345
1460,73,114
1461,73,295
1462,73,254
1463,73,287
1464,73,40
1465,73,19
1466,73,24
1467,73,95
1468,73,347
1469,73,57
1470,73,15
1471,73,163
1472,73,99
1473,73,212
1474,73,175
1475,73,98
1476,73,279
1477,73,213
1478,73,34
1479,73,240
1480,73,282
1481,73,363
1482,73,64
1483,73,202
1484,73,264
1485,55,74
1486,55,289
1487,55,8
1488,55,2
1489,55,181
1490,55,201
1491,55,146
1492,55,100
1493,55,349
1494,55,9
1495,55,138
1496,55,145
1497,55,1
1498,55,242
1499,55,319
1500,55,360
1501,55,157
1502,55,323
1503,55,83
1504,55,200
1505,55,135
1506,55,293
1507,55,123
1508,55,93
1509,55,102
1510,55,137
1511,55,313
1512,55,359
1513,55,269
1514,55,163
1515,55,25
1516,55,31
1517,55,21
1518,55,66
1519,55,70
1520,55,42
1521,55,276
1522,4,132
1523,4,160
1524,4,46
1525,4,338
1526,4,346
1527,4,107
1528,4,146
1529,4,270
1530,4,205
1531,4,115
1532,4,334
1533,4,111
1534,4,267
1535,4,71
1536,4,253
1537,4,112
1538,4,252
1539,4,227
1540,4,133
1541,4,5
1542,4,51
1543,4,164
1544,4,245
1545,108,215
1546,108,304
1547,108,207
1548,108,333
1549,108,222
1550,108,208
1551,108,126
1552,108,2
1553,108,361
1554,108,90
1555,108,73
1556,108,198
1557,108,352
1558,108,272
1559,108,18
1560,108,356
1561,108,355
1562,108,209
1563,108,303
1564,108,12
1565,108,109
1566,108,41
1567,108,81
1568,108,329
1569,108,211
1570,108,345
1571,108,114
1572,108,254
1573,108,287
1574,108,40
1575,108,19
1576,108,95
1577,108,57
1578,108,15
1579,108,163
1580,108,99
1581,108,175
1582,108,279
1583,108,213
1584,108,34
1585,108,240
1586,108,282
1587,108,363
1588,108,64
1589,108,202
1590,108,264
1591,235,132
1592,235,184
1593,235,75
1594,235,82
1595,235,59
1596,235,130
1597,235,316
1598,235,127
1599,235,33
1600,235,303
1601,235,11
1602,235,150
1603,235,212
1604,235,297
1605,235,300
1606,235,260
1607,235,357
1608,235,53
1609,324,196
1610,324,265
1611,324,177
1612,324,121
1613,63,348
1614,63,13
1615,63,288
1616,63,197
1617,63,307
1618,63,94
1619,63,72
1620,63,279
1621,214,77
1622,214,56
1623,214,17
1624,214,303
1625,214,273
1626,214,125
1627,214,3
1628,214,191
1629,214,277
1630,155,266
1631,155,134
1632,155,309
1633,155,35
1634,155,128
1635,155,305
1636,155,125
1637,155,290
1638,155,328
1639,170,206
1640,170,156
1641,170,236
1642,170,6
1643,170,171
1644,170,189
1645,170,23
1646,170,140
1647,270,132
1648,270,160
1649,270,46
1650,270,338
1651,270,346
1652,270,107
1653,270,146
1654,270,4
1655,270,205
1656,270,115
1657,270,334
1658,270,111
1659,270,267
1660,270,71
1661,270,253
1662,270,112
1663,270,252
1664,270,227
1665,270,133
1666,270,5
1667,270,51
1668,270,164
1669,270,245
1670,198,215
1671,198,304
1672,198,207
1673,198,333
1674,198,222
1675,198,208
1676,198,126
1677,198,2
1678,198,361
1679,198,90
1680,198,73
1681,198,108
1682,198,352
1683,198,272
1684,198,18
1685,198,356
1686,198,355
1687,198,209
1688,198,303
1689,198,12
1690,198,109
1691,198,41
1692,198,81
1693,198,329
1694,198,211
1695,198,345
1696,198,114
1697,198,254
1698,198,287
1699,198,40
1700,198,19
1701,198,95
1702,198,57
1703,198,15
1704,198,163
1705,198,99
1706,198,175
1707,198,279
1708,198,213
1709,198,34
1710,198,240
1711,198,282
1712,198,363
1713,198,64
1714,198,202
1715,198,264
1716,205,132
1717,205,160
1718,205,46
1719,205,338
1720,205,346
1721,205,107
1722,205,146
1723,205,4
1724,205,270
1725,205,115
1726,205,334
1727,205,111
1728,205,267
1729,205,71
1730,205,253
1731,205,112
1732,205,252
1733,205,227
1734,205,133
1735,205,5
1736,205,51
1737,205,164
1738,205,245
1739,166,208
1740,166,268
1741,166,219
1742,166,90
1743,166,19
1744,166,165
1745,166,175
1746,166,34
1747,166,158
1748,156,206
1749,156,170
1750,156,236
1751,156,6
1752,156,171
1753,156,189
1754,156,23
1755,156,140
1756,20,16
1757,20,325
1758,20,220
1759,20,362
1760,20,302
1761,20,342
1762,9,74
1763,9,289
1764,9,8
1765,9,2
1766,9,181
1767,9,201
1768,9,146
1769,9,100
1770,9,349
1771,9,55
1772,9,138
1773,9,145
1774,9,1
1775,9,242
1776,9,319
1777,9,360
1778,9,157
1779,9,323
1780,9,83
1781,9,200
1782,9,135
1783,9,293
1784,9,123
1785,9,93
1786,9,102
1787,9,137
1788,9,313
1789,9,359
1790,9,269
1791,9,163
1792,9,25
1793,9,31
1794,9,21
1795,9,66
1796,9,70
1797,9,42
1798,9,276
1799,153,340
1800,153,97
1801,153,278
1802,153,142
1803,13,348
1804,13,63
1805,13,288
1806,13,197
1807,13,307
1808,13,94
1809,13,72
1810,13,279
1811,87,29
1812,87,106
1813,87,177
1814,87,89
1815,87,192
1816,87,36
1817,87,101
1818,122,52
1819,122,284
1820,122,301
1821,122,249
1822,122,168
1823,122,79
1824,77,214
1825,77,56
1826,77,17
1827,77,303
1828,77,273
1829,77,125
1830,77,3
1831,77,191
1832,77,277
1833,144,91
1834,144,299
1835,144,148
1836,138,74
1837,138,289
1838,138,8
1839,138,2
1840,138,181
1841,138,201
1842,138,146
1843,138,100
1844,138,349
1845,138,55
1846,138,9
1847,138,145
1848,138,1
1849,138,242
1850,138,319
1851,138,360
1852,138,157
1853,138,323
1854,138,83
1855,138,200
1856,138,135
1857,138,293
1858,138,123
1859,138,93
1860,138,102
1861,138,137
1862,138,313
1863,138,359
1864,138,269
1865,138,163
1866,138,25
1867,138,31
1868,138,21
1869,138,66
1870,138,70
1871,138,42
1872,138,276
1873,352,215
1874,352,304
1875,352,207
1876,352,333
1877,352,222
1878,352,208
1879,352,126
1880,352,2
1881,352,361
1882,352,90
1883,352,73
1884,352,108
1885,352,198
1886,352,272
1887,352,18
1888,352,356
1889,352,355
1890,352,209
1891,352,303
1892,352,12
1893,352,109
1894,352,41
1895,352,81
1896,352,329
1897,352,211
1898,352,345
1899,352,114
1900,352,254
1901,352,287
1902,352,40
1903,352,19
1904,352,95
1905,352,57
1906,352,15
1907,352,163
1908,352,99
1909,352,175
1910,352,279
1911,352,213
1912,352,34
1913,352,240
1914,352,282
1915,352,363
1916,352,64
1917,352,202
1918,352,264
1919,272,215
1920,272,304
1921,272,207
1922,272,333
1923,272,222
1924,272,208
1925,272,126
1926,272,2
1927,272,361
1928,272,90
1929,272,73
1930,272,108
1931,272,198
1932,272,352
1933,272,18
1934,272,356
1935,272,355
1936,272,209
1937,272,303
1938,272,12
1939,272,109
1940,272,41
1941,272,81
1942,272,329
1943,272,211
1944,272,345
1945,272,114
1946,272,254
1947,272,287
1948,272,40
1949,272,19
1950,272,95
1951,272,57
1952,272,15
1953,272,163
1954,272,99
1955,272,175
1956,272,279
1957,272,213
1958,272,34
1959,272,240
1960,272,282
1961,272,363
1962,272,64
1963,272,202
1964,272,264
1965,145,74
1966,145,289
1967,145,8
1968,145,2
1969,145,181
1970,145,201
1971,145,146
1972,145,100
1973,145,349
1974,145,55
1975,145,9
1976,145,138
1977,145,1
1978,145,242
1979,145,319
1980,145,360
1981,145,157
1982,145,323
1983,145,83
1984,145,200
1985,145,135
1986,145,293
1987,145,123
1988,145,93
1989,145,102
1990,145,137
1991,145,313
1992,145,359
1993,145,269
1994,145,163
1995,145,25
1996,145,31
1997,145,21
1998,145,66
1999,145,70
2000,145,42
2001,145,276
2002,236,206
2003,236,170
2004,236,156
2005,236,6
2006,236,171
2007,236,189
2008,236,23
2009,236,140
2010,106,29
2011,106,87
2012,106,177
2013,106,89
2014,106,192
2015,106,36
2016,106,101
2017,196,324
2018,196,265
2019,196,247
2020,196,226
2021,196,320
2022,196,38
2023,196,177
2024,196,121
2025,196,330
2026,196,139
2027,196,76
2028,115,132
2029,115,160
2030,115,46
2031,115,338
2032,115,346
2033,115,107
2034,115,146
2035,115,4
2036,115,270
2037,115,205
2038,115,334
2039,115,111
2040,115,267
2041,115,71
2042,115,253
2043,115,112
2044,115,252
2045,115,227
2046,115,133
2047,115,5
2048,115,51
2049,115,164
2050,115,245
2051,216,317
2052,216,259
2053,216,283
2054,216,326
2055,216,228
2056,216,294
2057,216,26
2058,216,135
2059,216,179
2060,216,120
2061,216,88
2062,216,67
2063,169,239
2064,169,159
2065,167,206
2066,167,73
2067,167,178
2068,167,187
2069,167,24
2070,167,347
2071,167,212
2072,127,132
2073,127,184
2074,127,75
2075,127,82
2076,127,59
2077,127,130
2078,127,316
2079,127,235
2080,127,33
2081,127,303
2082,127,11
2083,127,150
2084,127,212
2085,127,297
2086,127,300
2087,127,260
2088,127,357
2089,127,53
2090,27,208
2091,27,162
2092,27,246
2093,27,54
2094,27,344
2095,27,129
2096,27,237
2097,27,278
2098,27,113
2099,27,189
2100,27,195
2101,27,131
2102,27,279
2103,27,327
2104,27,149
2105,27,248
2106,174,351
2107,174,295
2108,174,143
2109,174,98
2110,343,306
2111,343,30
2112,343,224
2113,343,280
2114,343,28
2115,265,324
2116,265,196
2117,265,177
2118,265,121
2119,118,44
2120,118,147
2121,118,189
2122,190,60
2123,190,203
2124,318,258
2125,318,199
2126,318,244
2127,318,255
2128,283,317
2129,283,259
2130,283,216
2131,283,326
2132,283,228
2133,283,251
2134,283,294
2135,283,26
2136,283,84
2137,283,135
2138,283,286
2139,283,40
