,Source,Target
377,65,80
378,65,60
379,65,68
380,65,53
381,65,70
382,65,62
383,65,51
384,65,73
385,65,54
386,65,59
387,65,81
388,65,63
389,65,58
390,65,64
391,65,57
392,65,67
393,65,56
394,65,50
395,147,143
396,147,124
397,147,144
398,147,112
399,147,155
400,147,150
401,147,151
402,147,152
403,147,149
404,147,146
405,147,145
406,147,115
407,147,117
408,147,153
409,147,154
410,166,158
411,166,165
412,166,161
413,166,162
414,166,167
415,166,164
416,166,159
417,166,160
418,166,168
419,166,157
420,166,163
421,166,117
422,166,156
423,351,349
424,351,362
425,351,348
426,30,18
427,30,16
428,30,232
429,30,44
430,30,36
431,30,236
432,30,20
433,30,4
434,30,2
435,30,22
436,30,21
437,30,34
438,30,29
439,30,6
440,30,3
441,30,45
442,30,42
443,30,202
444,30,203
445,30,13
446,30,5
447,30,208
448,30,35
449,30,205
450,30,26
451,30,25
452,30,235
453,30,12
454,30,15
455,30,238
456,30,8
457,30,47
458,30,23
459,30,39
460,30,24
461,30,38
462,30,28
463,30,207
464,30,10
465,30,14
466,30,41
467,30,43
468,30,233
469,30,19
470,30,9
471,30,234
472,30,204
473,30,31
474,30,40
475,30,247
476,30,123
477,30,37
478,30,7
479,30,193
480,30,46
481,30,237
482,30,206
483,30,17
484,30,33
485,30,1
486,77,71
487,77,69
488,77,83
489,77,4
490,77,49
491,77,48
492,77,72
493,77,55
494,77,74
495,77,82
496,77,66
497,77,76
498,77,52
499,77,79
500,77,80
501,77,60
502,77,68
503,77,53
504,77,70
505,77,62
506,77,51
507,77,73
508,77,54
509,77,59
510,77,81
511,77,63
512,77,58
513,77,64
514,77,57
515,77,67
516,77,56
517,77,50
518,18,16
519,18,44
520,18,36
521,18,229
522,18,20
523,18,4
524,18,2
525,18,219
526,18,22
527,18,21
528,18,34
529,18,29
530,18,6
531,18,3
532,18,45
533,18,42
534,18,13
535,18,5
536,18,35
537,18,26
538,18,25
539,18,12
540,18,15
541,18,8
542,18,47
543,18,23
544,18,39
545,18,24
546,18,209
547,18,228
548,18,38
549,18,28
550,18,10
551,18,14
552,18,41
553,18,221
554,18,43
555,18,19
556,18,9
557,18,31
558,18,40
559,18,37
560,18,7
561,18,46
562,18,17
563,18,33
564,18,1
565,281,282
566,281,291
567,281,280
568,281,290
569,281,279
570,281,278
571,158,165
572,158,161
573,158,162
574,158,167
575,158,164
576,158,159
577,158,160
578,158,168
579,158,157
580,158,163
581,158,117
582,158,156
583,377,376
584,377,98
585,349,362
586,349,348
587,343,331
588,343,344
589,343,322
590,343,342
591,345,284
592,345,346
593,345,278
594,345,347
595,16,44
596,16,36
597,16,20
598,16,4
599,16,2
600,16,22
601,16,21
602,16,34
603,16,29
604,16,6
605,16,3
606,16,45
607,16,42
608,16,13
609,16,5
610,16,35
611,16,26
612,16,25
613,16,12
614,16,15
615,16,8
616,16,47
617,16,23
618,16,39
619,16,24
620,16,38
621,16,28
622,16,10
623,16,14
624,16,41
625,16,43
626,16,19
627,16,9
628,16,31
629,16,40
630,16,37
631,16,7
632,16,46
633,16,17
634,16,33
635,16,1
636,232,236
637,232,235
638,232,238
639,232,233
640,232,234
641,232,247
642,232,237
643,255,367
644,255,251
645,255,249
646,255,168
647,255,250
648,255,309
649,255,356
650,255,306
651,255,307
652,255,123
653,255,254
654,255,253
655,255,355
656,255,296
657,255,308
658,255,248
659,403,323
660,111,124
661,111,110
662,111,112
663,111,113
664,111,66
665,111,121
666,111,108
667,111,119
668,111,122
669,111,114
670,111,116
671,111,118
672,111,107
673,111,120
674,111,115
675,111,117
676,111,123
677,111,37
678,111,125
679,111,109
680,44,36
681,44,20
682,44,4
683,44,2
684,44,22
685,44,21
686,44,34
687,44,29
688,44,6
689,44,3
690,44,45
691,44,42
692,44,13
693,44,5
694,44,35
695,44,26
696,44,25
697,44,12
698,44,15
699,44,8
700,44,47
701,44,23
702,44,39
703,44,24
704,44,38
705,44,28
706,44,10
707,44,14
708,44,41
709,44,43
710,44,19
711,44,9
712,44,31
713,44,40
714,44,37
715,44,7
716,44,46
717,44,17
718,44,33
719,44,1
720,288,263
721,288,264
722,288,289
723,288,274
724,288,273
725,288,275
726,288,287
727,71,69
728,71,83
729,71,4
730,71,49
731,71,48
732,71,72
733,71,55
734,71,74
735,71,82
736,71,66
737,71,76
738,71,52
739,71,79
740,71,80
741,71,60
742,71,68
743,71,53
744,71,70
745,71,62
746,71,51
747,71,73
748,71,54
749,71,59
750,71,81
751,71,63
752,71,58
753,71,64
754,71,57
755,71,67
756,71,56
757,71,50
758,172,169
759,172,76
760,172,175
761,172,170
762,172,180
763,172,178
764,172,171
765,172,173
766,172,176
767,172,179
768,172,174
769,172,177
770,301,294
771,301,311
772,301,295
773,301,292
774,301,293
775,301,303
776,36,20
777,36,4
778,36,2
779,36,22
780,36,21
781,36,34
782,36,29
783,36,6
784,36,3
785,36,45
786,36,42
787,36,13
788,36,5
789,36,35
790,36,26
791,36,25
792,36,12
793,36,15
794,36,8
795,36,47
796,36,23
797,36,39
798,36,24
799,36,38
800,36,28
801,36,10
802,36,14
803,36,41
804,36,43
805,36,19
806,36,9
807,36,31
808,36,40
809,36,37
810,36,7
811,36,46
812,36,17
813,36,33
814,36,1
815,236,235
816,236,238
817,236,233
818,236,234
819,236,247
820,236,237
821,229,219
822,229,29
823,229,25
824,229,8
825,229,23
826,229,209
827,229,228
828,229,221
829,20,4
830,20,2
831,20,22
832,20,21
833,20,34
834,20,29
835,20,6
836,20,3
837,20,45
838,20,42
839,20,13
840,20,5
841,20,35
842,20,26
843,20,25
844,20,12
845,20,15
846,20,8
847,20,47
848,20,23
849,20,39
850,20,24
851,20,38
852,20,28
853,20,10
854,20,14
855,20,41
856,20,43
857,20,19
858,20,9
859,20,31
860,20,40
861,20,37
862,20,7
863,20,46
864,20,17
865,20,33
866,20,1
867,143,124
868,143,144
869,143,112
870,143,155
871,143,150
872,143,151
873,143,152
874,143,149
875,143,146
876,143,145
877,143,115
878,143,117
879,143,153
880,143,154
881,89,101
882,89,49
883,89,104
884,89,86
885,89,85
886,89,102
887,89,92
888,89,99
889,89,88
890,89,84
891,89,93
892,89,100
893,89,94
894,89,105
895,89,106
896,89,90
897,89,87
898,89,95
899,89,103
900,89,91
901,89,98
902,89,97
903,272,260
904,272,34
905,272,132
906,272,265
907,272,168
908,272,276
909,272,261
910,380,382
911,380,381
912,294,311
913,294,295
914,294,292
915,294,293
916,294,303
917,328,333
918,328,329
919,328,334
920,328,332
921,101,49
922,101,104
923,101,86
924,101,85
925,101,102
926,101,92
927,101,99
928,101,88
929,101,84
930,101,93
931,101,100
932,101,94
933,101,105
934,101,106
935,101,90
936,101,87
937,101,95
938,101,103
939,101,91
940,101,98
941,101,97
942,69,83
943,69,4
944,69,49
945,69,48
946,69,72
947,69,55
948,69,74
949,69,82
950,69,66
951,69,76
952,69,52
953,69,79
954,69,80
955,69,60
956,69,68
957,69,53
958,69,70
959,69,62
960,69,51
961,69,73
962,69,54
963,69,59
964,69,81
965,69,63
966,69,58
967,69,64
968,69,57
969,69,67
970,69,56
971,69,50
972,83,4
973,83,49
974,83,48
975,83,72
976,83,55
977,83,74
978,83,82
979,83,66
980,83,76
981,83,52
982,83,79
983,83,80
984,83,60
985,83,68
986,83,53
987,83,70
988,83,62
989,83,51
990,83,73
991,83,54
992,83,59
993,83,81
994,83,63
995,83,58
996,83,64
997,83,57
998,83,67
999,83,56
1000,83,50
1001,220,230
1002,220,231
1003,220,224
1004,220,212
1005,220,225
1006,220,218
1007,220,217
1008,220,214
1009,220,223
1010,220,210
1011,220,222
1012,220,213
1013,220,43
1014,220,226
1015,220,211
1016,220,216
1017,220,227
1018,220,215
1019,312,315
1020,312,314
1021,312,313
1022,312,316
1023,312,318
1024,169,76
1025,169,175
1026,169,170
1027,169,180
1028,169,178
1029,169,171
1030,169,173
1031,169,176
1032,169,179
1033,169,174
1034,169,177
1035,260,34
1036,260,132
1037,260,265
1038,260,168
1039,260,276
1040,260,261
1041,4,2
1042,4,49
1043,4,22
1044,4,21
1045,4,48
1046,4,34
1047,4,72
1048,4,29
1049,4,55
1050,4,6
1051,4,3
1052,4,74
1053,4,82
1054,4,45
1055,4,42
1056,4,66
1057,4,76
1058,4,13
1059,4,5
1060,4,52
1061,4,35
1062,4,26
1063,4,25
1064,4,79
1065,4,80
1066,4,12
1067,4,60
1068,4,68
1069,4,15
1070,4,53
1071,4,8
1072,4,70
1073,4,62
1074,4,47
1075,4,51
1076,4,73
1077,4,23
1078,4,39
1079,4,24
1080,4,38
1081,4,54
1082,4,28
1083,4,10
1084,4,14
1085,4,41
1086,4,59
1087,4,43
1088,4,81
1089,4,19
1090,4,9
1091,4,63
1092,4,31
1093,4,40
1094,4,58
1095,4,64
1096,4,37
1097,4,57
1098,4,67
1099,4,56
1100,4,7
1101,4,50
1102,4,46
1103,4,17
1104,4,33
1105,4,1
1106,2,22
1107,2,21
1108,2,34
1109,2,29
1110,2,6
1111,2,3
1112,2,45
1113,2,42
1114,2,13
1115,2,5
1116,2,35
1117,2,26
1118,2,25
1119,2,12
1120,2,15
1121,2,8
1122,2,47
1123,2,23
1124,2,39
1125,2,24
1126,2,38
1127,2,28
1128,2,10
1129,2,14
1130,2,41
1131,2,43
1132,2,19
1133,2,9
1134,2,31
1135,2,40
1136,2,37
1137,2,7
1138,2,46
1139,2,17
1140,2,33
1141,2,1
1142,49,104
1143,49,48
1144,49,86
1145,49,72
1146,49,55
1147,49,74
1148,49,82
1149,49,85
1150,49,66
1151,49,102
1152,49,76
1153,49,52
1154,49,92
1155,49,79
1156,49,80
1157,49,99
1158,49,88
1159,49,84
1160,49,60
1161,49,68
1162,49,53
1163,49,93
1164,49,100
1165,49,70
1166,49,62
1167,49,51
1168,49,73
1169,49,54
1170,49,94
1171,49,105
1172,49,106
1173,49,59
1174,49,90
1175,49,81
1176,49,87
1177,49,95
1178,49,63
1179,49,58
1180,49,103
1181,49,64
1182,49,57
1183,49,67
1184,49,91
1185,49,56
1186,49,98
1187,49,97
1188,49,50
1189,124,110
1190,124,22
1191,124,144
1192,124,112
1193,124,113
1194,124,155
1195,124,150
1196,124,151
1197,124,121
1198,124,152
1199,124,108
1200,124,119
1201,124,180
1202,124,122
1203,124,114
1204,124,116
1205,124,118
1206,124,149
1207,124,107
1208,124,14
1209,124,146
1210,124,145
1211,124,120
1212,124,115
1213,124,297
1214,124,176
1215,124,117
1216,124,123
1217,124,153
1218,124,125
1219,124,154
1220,124,298
1221,124,109
1222,331,34
1223,331,344
1224,331,322
1225,331,342
1226,331,327
1227,331,321
1228,110,112
1229,110,113
1230,110,66
1231,110,121
1232,110,108
1233,110,119
1234,110,122
1235,110,114
1236,110,116
1237,110,118
1238,110,107
1239,110,120
1240,110,115
1241,110,117
1242,110,123
1243,110,37
1244,110,125
1245,110,109
1246,374,373
1247,374,390
1248,323,330
1249,323,335
1250,323,341
1251,323,91
1252,104,86
1253,104,131
1254,104,136
1255,104,85
1256,104,102
1257,104,384
1258,104,132
1259,104,142
1260,104,128
1261,104,92
1262,104,138
1263,104,99
1264,104,88
1265,104,84
1266,104,385
1267,104,93
1268,104,126
1269,104,141
1270,104,100
1271,104,94
1272,104,105
1273,104,106
1274,104,43
1275,104,90
1276,104,87
1277,104,133
1278,104,95
1279,104,137
1280,104,103
1281,104,140
1282,104,134
1283,104,135
1284,104,139
1285,104,91
1286,104,129
1287,104,130
1288,104,127
1289,104,98
1290,104,97
1291,219,29
1292,219,25
1293,219,8
1294,219,23
1295,219,209
1296,219,228
1297,219,221
1298,196,21
1299,196,195
1300,196,194
1301,196,198
1302,196,199
1303,196,14
1304,196,197
1305,196,200
1306,196,43
1307,196,201
1308,22,21
1309,22,34
1310,22,29
1311,22,6
1312,22,3
1313,22,45
1314,22,42
1315,22,13
1316,22,5
1317,22,35
1318,22,26
1319,22,25
1320,22,12
1321,22,15
1322,22,180
1323,22,8
1324,22,47
1325,22,23
1326,22,39
1327,22,24
1328,22,38
1329,22,28
1330,22,10
1331,22,14
1332,22,41
1333,22,43
1334,22,19
1335,22,9
1336,22,31
1337,22,297
1338,22,40
1339,22,176
1340,22,37
1341,22,298
1342,22,7
1343,22,46
1344,22,17
1345,22,33
1346,22,1
1347,21,34
1348,21,29
1349,21,6
1350,21,3
1351,21,45
1352,21,42
1353,21,195
1354,21,194
1355,21,13
1356,21,5
1357,21,35
1358,21,26
1359,21,170
1360,21,25
1361,21,198
1362,21,199
1363,21,12
1364,21,15
1365,21,8
1366,21,47
1367,21,23
1368,21,39
1369,21,24
1370,21,38
1371,21,28
1372,21,319
1373,21,10
1374,21,14
1375,21,41
1376,21,197
1377,21,200
1378,21,43
1379,21,19
1380,21,9
1381,21,31
1382,21,40
1383,21,176
1384,21,201
1385,21,37
1386,21,320
1387,21,7
1388,21,46
1389,21,17
1390,21,33
1391,21,1
1392,48,72
1393,48,55
1394,48,74
1395,48,82
1396,48,66
1397,48,76
1398,48,52
1399,48,79
1400,48,80
1401,48,60
1402,48,68
1403,48,53
1404,48,70
1405,48,62
1406,48,51
1407,48,73
1408,48,54
1409,48,59
1410,48,81
1411,48,63
1412,48,58
1413,48,64
1414,48,57
1415,48,67
1416,48,56
1417,48,50
1418,310,273
1419,310,305
1420,310,304
1421,310,302
1422,310,299
1423,34,29
1424,34,6
1425,34,3
1426,34,45
1427,34,42
1428,34,132
1429,34,13
1430,34,5
1431,34,35
1432,34,26
1433,34,25
1434,34,265
1435,34,12
1436,34,322
1437,34,168
1438,34,15
1439,34,8
1440,34,47
1441,34,23
1442,34,39
1443,34,24
1444,34,38
1445,34,28
1446,34,10
1447,34,14
1448,34,41
1449,34,43
1450,34,19
1451,34,327
1452,34,9
1453,34,31
1454,34,40
1455,34,321
1456,34,276
1457,34,37
1458,34,7
1459,34,261
1460,34,46
1461,34,17
1462,34,33
1463,34,1
1464,144,112
1465,144,155
1466,144,150
1467,144,151
1468,144,152
1469,144,149
1470,144,146
1471,144,145
1472,144,115
1473,144,117
1474,144,153
1475,144,154
1476,86,85
1477,86,102
1478,86,92
1479,86,99
1480,86,88
1481,86,84
1482,86,93
1483,86,100
1484,86,94
1485,86,105
1486,86,106
1487,86,90
1488,86,87
1489,86,95
1490,86,103
1491,86,91
1492,86,98
1493,86,97
1494,268,168
1495,268,271
1496,268,266
1497,268,267
1498,268,256
1499,268,269
1500,268,270
1501,393,66
1502,393,394
1503,263,264
1504,263,289
1505,263,274
1506,263,273
1507,263,275
1508,263,287
1509,333,329
1510,333,334
1511,333,332
1512,72,55
1513,72,74
1514,72,82
1515,72,66
1516,72,76
1517,72,52
1518,72,79
1519,72,80
1520,72,60
1521,72,68
1522,72,53
1523,72,70
1524,72,62
1525,72,51
1526,72,73
1527,72,54
1528,72,59
1529,72,81
1530,72,63
1531,72,58
1532,72,64
1533,72,57
1534,72,67
1535,72,56
1536,72,50
1537,379,378
1538,379,278
1539,165,161
1540,165,162
1541,165,167
1542,165,164
1543,165,159
1544,165,160
1545,165,168
1546,165,157
1547,165,163
1548,165,117
1549,165,156
1550,230,231
1551,230,224
1552,230,214
1553,230,213
1554,230,226
1555,230,216
1556,230,227
1557,230,215
1558,350,357
1559,350,352
1560,350,171
1561,112,113
1562,112,155
1563,112,150
1564,112,151
1565,112,121
1566,112,152
1567,112,108
1568,112,119
1569,112,122
1570,112,114
1571,112,116
1572,112,118
1573,112,149
1574,112,107
1575,112,146
1576,112,145
1577,112,120
1578,112,115
1579,112,117
1580,112,123
1581,112,153
1582,112,125
1583,112,154
1584,112,109
1585,29,6
1586,29,3
1587,29,45
1588,29,42
1589,29,13
1590,29,5
1591,29,35
1592,29,26
1593,29,25
1594,29,12
1595,29,15
1596,29,8
1597,29,47
1598,29,23
1599,29,39
1600,29,24
1601,29,209
1602,29,228
1603,29,38
1604,29,28
1605,29,10
1606,29,14
1607,29,41
1608,29,221
1609,29,43
1610,29,19
1611,29,9
1612,29,31
1613,29,40
1614,29,37
1615,29,7
1616,29,46
1617,29,17
1618,29,33
1619,29,1
1620,55,74
1621,55,82
1622,55,66
1623,55,76
1624,55,52
1625,55,79
1626,55,80
1627,55,60
1628,55,68
1629,55,53
1630,55,70
1631,55,62
1632,55,51
1633,55,73
1634,55,54
1635,55,59
1636,55,81
1637,55,63
1638,55,58
1639,55,64
1640,55,57
1641,55,67
1642,55,56
1643,55,50
1644,284,285
1645,284,257
1646,284,277
1647,284,259
1648,284,262
1649,284,346
1650,284,286
1651,284,278
1652,284,258
1653,284,347
1654,6,3
1655,6,45
1656,6,42
1657,6,13
1658,6,5
1659,6,35
1660,6,26
1661,6,25
1662,6,12
1663,6,15
1664,6,8
1665,6,47
1666,6,23
1667,6,39
1668,6,24
1669,6,38
1670,6,28
1671,6,10
1672,6,14
1673,6,41
1674,6,43
1675,6,19
1676,6,9
1677,6,31
1678,6,40
1679,6,37
1680,6,7
1681,6,46
1682,6,17
1683,6,33
1684,6,1
1685,3,45
1686,3,42
1687,3,13
1688,3,5
1689,3,35
1690,3,26
1691,3,25
1692,3,12
1693,3,15
1694,3,8
1695,3,47
1696,3,23
1697,3,39
1698,3,24
1699,3,38
1700,3,28
1701,3,10
1702,3,14
1703,3,41
1704,3,43
1705,3,19
1706,3,9
1707,3,31
1708,3,40
1709,3,37
1710,3,7
1711,3,46
1712,3,17
1713,3,33
1714,3,1
1715,113,66
1716,113,121
1717,113,108
1718,113,119
1719,113,122
1720,113,114
1721,113,116
1722,113,118
1723,113,107
1724,113,120
1725,113,115
1726,113,117
1727,113,123
1728,113,37
1729,113,125
1730,113,109
1731,131,136
1732,131,132
1733,131,142
1734,131,128
1735,131,138
1736,131,126
1737,131,141
1738,131,43
1739,131,133
1740,131,137
1741,131,140
1742,131,134
1743,131,135
1744,131,139
1745,131,129
1746,131,130
1747,131,127
1748,74,82
1749,74,66
1750,74,76
1751,74,52
1752,74,79
1753,74,80
1754,74,60
1755,74,68
1756,74,53
1757,74,70
1758,74,62
1759,74,51
1760,74,73
1761,74,54
1762,74,59
1763,74,81
1764,74,63
1765,74,58
1766,74,64
1767,74,57
1768,74,67
1769,74,56
1770,74,50
1771,161,162
1772,161,167
1773,161,164
1774,161,159
1775,161,160
1776,161,168
1777,161,157
1778,161,163
1779,161,117
1780,161,156
1781,162,167
1782,162,164
1783,162,159
1784,162,160
1785,162,168
1786,162,157
1787,162,163
1788,162,117
1789,162,156
1790,155,150
1791,155,151
1792,155,152
1793,155,149
1794,155,146
1795,155,145
1796,155,115
1797,155,117
1798,155,153
1799,155,154
1800,136,132
1801,136,142
1802,136,128
1803,136,138
1804,136,126
1805,136,141
1806,136,43
1807,136,133
1808,136,137
1809,136,140
1810,136,134
1811,136,135
1812,136,139
1813,136,129
1814,136,130
1815,136,127
1816,357,352
1817,357,171
1818,264,289
1819,264,274
1820,264,273
1821,264,275
1822,264,287
1823,282,291
1824,282,280
1825,282,290
1826,282,279
1827,282,378
1828,282,278
1829,231,224
1830,231,214
1831,231,213
1832,231,226
1833,231,216
1834,231,227
1835,231,215
1836,382,381
1837,243,60
1838,243,240
1839,243,242
1840,243,241
1841,243,239
1842,243,244
1843,243,245
1844,167,164
1845,167,159
1846,167,160
1847,167,168
1848,167,157
1849,167,163
1850,167,117
1851,167,156
1852,367,356
1853,367,355
1854,82,66
1855,82,76
1856,82,52
1857,82,79
1858,82,80
1859,82,60
1860,82,68
1861,82,53
1862,82,70
1863,82,62
1864,82,51
1865,82,73
1866,82,54
1867,82,59
1868,82,81
1869,82,63
1870,82,58
1871,82,64
1872,82,57
1873,82,67
1874,82,56
1875,82,50
1876,324,325
1877,324,43
1878,324,326
1879,324,340
1880,324,137
1881,324,363
1882,344,322
1883,344,342
1884,375,47
1885,375,383
1886,150,151
1887,150,152
1888,150,149
1889,150,146
1890,150,145
1891,150,115
1892,150,117
1893,150,153
1894,150,154
1895,85,102
1896,85,92
1897,85,99
1898,85,88
1899,85,84
1900,85,93
1901,85,100
1902,85,94
1903,85,105
1904,85,106
1905,85,90
1906,85,87
1907,85,95
1908,85,103
1909,85,91
1910,85,98
1911,85,97
1912,45,42
1913,45,13
1914,45,5
1915,45,35
1916,45,26
1917,45,25
1918,45,12
1919,45,15
1920,45,8
1921,45,47
1922,45,23
1923,45,39
1924,45,24
1925,45,38
1926,45,28
1927,45,10
1928,45,14
1929,45,41
1930,45,43
1931,45,19
1932,45,9
1933,45,31
1934,45,40
1935,45,37
1936,45,7
1937,45,46
1938,45,17
1939,45,33
1940,45,1
1941,396,395
1942,42,13
1943,42,5
1944,42,35
1945,42,26
1946,42,25
1947,42,12
1948,42,15
1949,42,8
1950,42,47
1951,42,23
1952,42,39
1953,42,24
1954,42,38
1955,42,28
1956,42,10
1957,42,14
1958,42,41
1959,42,43
1960,42,19
1961,42,9
1962,42,31
1963,42,40
1964,42,37
1965,42,7
1966,42,46
1967,42,17
1968,42,33
1969,42,1
1970,285,257
1971,285,277
1972,285,259
1973,285,262
1974,285,286
1975,285,258
1976,164,159
1977,164,160
1978,164,168
1979,164,157
1980,164,163
1981,164,117
1982,164,156
1983,202,203
1984,202,208
1985,202,205
1986,202,8
1987,202,207
1988,202,204
1989,202,123
1990,202,193
1991,202,206
1992,203,208
1993,203,205
1994,203,8
1995,203,207
1996,203,204
1997,203,123
1998,203,193
1999,203,206
2000,315,314
2001,315,313
2002,315,316
2003,315,318
2004,195,194
2005,195,198
2006,195,199
2007,195,14
2008,195,197
2009,195,200
2010,195,43
2011,195,201
2012,337,336
2013,337,338
2014,337,339
2015,337,206
2016,371,126
2017,371,14
2018,371,372
2019,66,76
2020,66,121
2021,66,52
2022,66,108
2023,66,79
2024,66,80
2025,66,60
2026,66,119
2027,66,68
2028,66,53
2029,66,122
2030,66,114
2031,66,70
2032,66,62
2033,66,116
2034,66,118
2035,66,51
2036,66,73
2037,66,54
2038,66,107
2039,66,120
2040,66,59
2041,66,81
2042,66,63
2043,66,394
2044,66,58
2045,66,117
2046,66,64
2047,66,123
2048,66,37
2049,66,57
2050,66,67
2051,66,125
2052,66,56
2053,66,109
2054,66,50
2055,102,92
2056,102,99
2057,102,88
2058,102,84
2059,102,93
2060,102,100
2061,102,94
2062,102,105
2063,102,106
2064,102,90
2065,102,87
2066,102,95
2067,102,103
2068,102,91
2069,102,98
2070,102,97
2071,224,214
2072,224,213
2073,224,226
2074,224,216
2075,224,227
2076,224,215
2077,336,338
2078,336,339
2079,336,206
2080,151,152
2081,151,149
2082,151,146
2083,151,145
2084,151,115
2085,151,117
2086,151,153
2087,151,154
2088,384,385
2089,362,348
2090,76,175
2091,76,52
2092,76,170
2093,76,79
2094,76,80
2095,76,60
2096,76,68
2097,76,53
2098,76,180
2099,76,178
2100,76,70
2101,76,62
2102,76,51
2103,76,73
2104,76,54
2105,76,59
2106,76,81
2107,76,63
2108,76,171
2109,76,173
2110,76,176
2111,76,58
2112,76,179
2113,76,64
2114,76,174
2115,76,57
2116,76,67
2117,76,56
2118,76,50
2119,76,177
2120,175,170
2121,175,180
2122,175,178
2123,175,171
2124,175,173
2125,175,176
2126,175,179
2127,175,174
2128,175,177
2129,251,249
2130,251,168
2131,251,250
2132,251,254
2133,251,253
2134,251,248
2135,360,325
2136,360,340
2137,360,361
2138,159,160
2139,159,168
