,Source,Target
250,2,114
251,2,12
252,2,80
253,2,45
254,2,41
255,2,57
256,2,48
257,28,43
258,28,97
259,28,40
260,86,44
261,86,6
262,12,114
263,12,2
264,12,80
265,12,45
266,12,41
267,12,57
268,12,48
269,13,21
270,13,52
271,13,58
272,35,25
273,35,89
274,35,69
275,35,27
276,35,99
277,35,22
278,35,3
279,35,5
280,35,104
281,99,25
282,99,89
283,99,69
284,99,27
285,99,35
286,99,22
287,99,3
288,99,5
289,99,104
290,110,63
291,110,91
292,110,105
293,110,55
294,96,19
295,96,66
296,96,37
297,96,105
298,96,11
299,96,7
300,96,107
301,96,70
302,96,61
303,96,71
304,102,109
305,102,15
306,102,103
307,102,9
308,102,62
309,102,92
310,102,42
311,80,114
312,80,2
313,80,12
314,80,45
315,80,41
316,80,57
317,80,48
318,88,94
319,88,81
320,88,23
321,88,111
322,45,114
323,45,2
324,45,12
325,45,80
326,45,41
327,45,57
328,45,48
329,51,97
330,76,17
331,76,79
332,76,46
333,76,31
334,97,43
335,97,28
336,97,51
337,52,21
338,52,13
339,52,58
340,59,50
341,59,16
342,59,1
343,22,25
344,22,89
345,22,69
346,22,27
347,22,35
348,22,99
349,22,3
350,22,5
351,22,104
352,101,83
353,101,36
354,101,77
355,101,72
356,101,39
357,101,38
358,101,65
359,101,47
360,113,75
361,113,10
362,113,20
363,113,100
364,113,112
365,90,74
366,90,106
367,90,108
368,24,78
369,24,37
370,24,64
371,24,54
372,24,1
373,24,29
374,74,90
375,74,106
376,74,108
377,73,4
378,73,14
379,23,94
380,23,98
381,23,81
382,23,87
383,23,88
384,23,56
385,23,111
386,54,78
387,54,37
388,54,64
389,54,24
390,54,1
391,54,29
392,105,19
393,105,66
394,105,63
395,105,37
396,105,91
397,105,110
398,105,96
399,105,55
400,105,11
401,105,7
402,105,107
403,105,70
404,105,61
405,105,71
406,10,75
407,10,113
408,10,20
409,10,100
410,10,112
411,9,109
412,9,15
413,9,103
414,9,102
415,9,62
416,9,92
417,9,42
418,3,25
419,3,89
420,3,69
421,3,27
422,3,35
423,3,99
424,3,22
425,3,5
426,3,104
427,41,114
428,41,2
429,41,12
430,41,80
431,41,45
432,41,57
433,41,48
434,62,109
435,62,15
436,62,103
437,62,102
438,62,9
439,62,92
440,62,42
441,57,114
442,57,2
443,57,12
444,57,80
445,57,45
446,57,41
447,57,48
448,48,114
449,48,2
450,48,12
451,48,80
452,48,45
453,48,41
454,48,57
455,77,83
456,77,36
457,77,101
458,77,72
459,77,39
460,77,38
461,77,65
462,77,47
463,6,44
464,6,86
465,55,63
466,55,91
467,55,110
468,55,105
469,92,109
470,92,15
471,92,103
472,92,102
473,92,9
474,92,62
475,92,42
476,106,90
477,106,74
478,106,108
479,72,83
480,72,36
481,72,101
482,72,77
483,72,39
484,72,38
485,72,65
486,72,47
487,39,83
488,39,36
489,39,101
490,39,77
491,39,72
492,39,38
493,39,65
494,39,47
495,20,75
496,20,113
497,20,10
498,20,100
499,20,112
500,108,90
501,108,74
502,108,106
503,84,15
504,84,85
505,84,68
506,84,53
507,84,8
508,84,1
509,84,33
510,84,49
511,11,19
512,11,66
513,11,37
514,11,96
515,11,105
516,11,7
517,11,107
518,11,70
519,11,61
520,11,71
521,115,26
522,115,67
523,115,32
524,115,30
525,115,34
526,115,95
527,1,78
528,1,50
529,1,15
530,1,85
531,1,68
532,1,53
533,1,37
534,1,16
535,1,8
536,1,64
537,1,59
538,1,24
539,1,54
540,1,84
541,1,29
542,1,33
543,1,60
544,1,49
545,56,98
546,56,87
547,56,23
548,56,111
549,7,19
550,7,66
551,7,37
552,7,96
553,7,105
554,7,11
555,7,107
556,7,70
557,7,61
558,7,71
559,34,26
560,34,67
561,34,32
562,34,30
563,34,115
564,34,95
565,29,78
566,29,37
567,29,64
568,29,24
569,29,54
570,29,1
571,31,17
572,31,79
573,31,46
574,31,76
575,100,75
576,100,113
577,100,10
578,100,20
579,100,112
580,58,21
581,58,13
582,58,52
583,111,94
584,111,98
585,111,81
586,111,87
587,111,88
588,111,23
589,111,56
590,107,19
591,107,66
592,107,37
593,107,96
594,107,105
595,107,11
596,107,7
597,107,70
598,107,61
599,107,71
600,5,25
601,5,89
602,5,69
603,5,27
604,5,35
605,5,99
606,5,22
607,5,3
608,5,104
609,33,15
610,33,85
611,33,68
612,33,53
613,33,8
614,33,84
615,33,1
616,33,49
617,38,83
618,38,36
619,38,101
620,38,77
621,38,72
622,38,39
623,38,65
624,38,47
625,70,19
626,70,66
627,70,37
628,70,96
629,70,105
630,70,11
631,70,7
632,70,107
633,70,61
634,70,71
635,40,28
636,82,93
637,14,4
638,14,73
639,60,1
640,104,25
641,104,89
642,104,69
643,104,27
644,104,35
645,104,99
646,104,22
647,104,3
648,104,5
649,65,83
650,65,36
651,65,101
652,65,77
653,65,72
654,65,39
655,65,38
656,65,47
657,42,109
658,42,15
659,42,103
660,42,102
661,42,9
662,42,62
663,42,92
664,49,15
665,49,85
666,49,68
667,49,53
668,49,8
669,49,84
670,49,1
671,49,33
672,61,19
673,61,66
674,61,37
675,61,96
676,61,105
677,61,11
678,61,7
679,61,107
680,61,70
681,61,71
682,112,75
683,112,113
684,112,10
685,112,20
686,112,100
687,47,83
688,47,36
689,47,101
690,47,77
691,47,72
692,47,39
693,47,38
694,47,65
695,71,19
696,71,66
697,71,37
698,71,96
699,71,105
700,71,11
701,71,7
702,71,107
703,71,70
704,71,61
705,95,26
706,95,67
707,95,32
708,95,30
709,95,115
710,95,34
711,18,17
